Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),tephroite,fayalite,co-olivine,ni-olivine,monticellite,forsterite
3,1188.61,0.250,-9.412,0.5483,3.2892,39.4420,0.0000,0.0000,0.0000,0.0000,16.5855,0.3276,42.9594,0.1516,0.0000,0.5338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.596,-6.660,1.324,0.167,0.678,0.003518,0.175832,0.000000,0.001546,0.014501,0.804604
4,1187.61,0.250,-9.424,0.2415,3.2906,39.4235,0.0000,0.0000,0.0000,0.0000,16.6842,0.3307,42.8784,0.1479,0.0000,0.5354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.783,-2.931,0.583,0.073,0.299,0.003552,0.176960,0.000000,0.001508,0.014551,0.803428
5,1186.61,0.250,-9.435,0.2371,3.2921,39.4049,0.0000,0.0000,0.0000,0.0000,16.7828,0.3338,42.7972,0.1442,0.0000,0.5370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.710,-2.875,0.572,0.072,0.293,0.003587,0.178090,0.000000,0.001472,0.014601,0.802249
6,1185.61,0.250,-9.446,0.2327,3.2935,39.3864,0.0000,0.0000,0.0000,0.0000,16.8815,0.3368,42.7160,0.1407,0.0000,0.5386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.639,-2.820,0.561,0.071,0.287,0.003622,0.179222,0.000000,0.001436,0.014652,0.801068
7,1184.61,0.250,-9.458,0.2285,3.2950,39.3678,0.0000,0.0000,0.0000,0.0000,16.9803,0.3399,42.6346,0.1373,0.0000,0.5402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.570,-2.767,0.551,0.069,0.282,0.003657,0.180356,0.000000,0.001402,0.014703,0.799883
8,1183.61,0.250,-9.469,0.2245,3.2964,39.3491,0.0000,0.0000,0.0000,0.0000,17.0791,0.3430,42.5530,0.1340,0.0000,0.5419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.503,-2.715,0.541,0.068,0.277,0.003691,0.181491,0.000000,0.001369,0.014754,0.798695
15,1176.61,0.250,-9.550,0.5431,3.3153,39.1092,0.0000,0.0000,0.0000,0.0000,18.3146,0.3951,41.5206,0.1403,0.0000,0.5201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.386,-6.497,1.303,0.164,0.666,0.004279,0.195815,0.000000,0.001443,0.014248,0.784215
16,1175.61,0.250,-9.562,0.0989,3.3177,39.0784,0.0000,0.0000,0.0000,0.0000,18.4741,0.4017,41.3875,0.1401,0.0000,0.5183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.525,-1.182,0.237,0.030,0.121,0.004353,0.197675,0.000000,0.001442,0.014209,0.782321
17,1174.61,0.250,-9.574,0.0962,3.3201,39.0475,0.0000,0.0000,0.0000,0.0000,18.6339,0.4082,41.2540,0.1399,0.0000,0.5165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.481,-1.147,0.230,0.029,0.118,0.004428,0.199543,0.000000,0.001441,0.014171,0.780417
18,1173.61,0.250,-9.585,0.0935,3.3226,39.0165,0.0000,0.0000,0.0000,0.0000,18.7941,0.4149,41.1202,0.1398,0.0000,0.5147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.438,-1.114,0.224,0.028,0.114,0.004503,0.201418,0.000000,0.001440,0.014133,0.778505
19,1172.61,0.250,-9.597,0.0910,3.3250,38.9854,0.0000,0.0000,0.0000,0.0000,18.9547,0.4215,40.9859,0.1396,0.0000,0.5129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.397,-1.082,0.218,0.027,0.111,0.004579,0.203302,0.000000,0.001439,0.014096,0.776583
20,1171.61,0.250,-9.609,0.0886,3.3275,38.9542,0.0000,0.0000,0.0000,0.0000,19.1158,0.4282,40.8513,0.1394,0.0000,0.5112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.358,-1.052,0.212,0.027,0.108,0.004656,0.205193,0.000000,0.001439,0.014060,0.774653
21,1170.61,0.250,-9.620,0.0862,3.3300,38.9229,0.0000,0.0000,0.0000,0.0000,19.2773,0.4350,40.7162,0.1392,0.0000,0.5095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.320,-1.023,0.206,0.026,0.105,0.004733,0.207093,0.000000,0.001438,0.014024,0.772712
22,1169.61,0.250,-9.632,0.0840,3.3324,38.8915,0.0000,0.0000,0.0000,0.0000,19.4392,0.4417,40.5808,0.1390,0.0000,0.5078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.284,-0.994,0.201,0.025,0.102,0.004810,0.209002,0.000000,0.001437,0.013989,0.770762
23,1168.61,0.250,-9.644,0.0818,3.3349,38.8600,0.0000,0.0000,0.0000,0.0000,19.6017,0.4485,40.4448,0.1388,0.0000,0.5061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.249,-0.967,0.195,0.025,0.100,0.004888,0.210919,0.000000,0.001436,0.013955,0.768802
24,1167.61,0.250,-9.656,0.0797,3.3375,38.8285,0.0000,0.0000,0.0000,0.0000,19.7646,0.4554,40.3084,0.1386,0.0000,0.5045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.216,-0.941,0.190,0.024,0.097,0.004967,0.212846,0.000000,0.001435,0.013921,0.766831
25,1166.61,0.250,-9.667,0.0777,3.3400,38.7968,0.0000,0.0000,0.0000,0.0000,19.9281,0.4622,40.1716,0.1384,0.0000,0.5029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.183,-0.917,0.185,0.023,0.095,0.005046,0.214781,0.000000,0.001434,0.013888,0.764851
26,1165.61,0.250,-9.679,0.0758,3.3425,38.7650,0.0000,0.0000,0.0000,0.0000,20.0921,0.4692,40.0342,0.1382,0.0000,0.5013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.152,-0.892,0.181,0.023,0.092,0.005126,0.216726,0.000000,0.001434,0.013855,0.762859
27,1164.61,0.250,-9.691,0.0740,3.3450,38.7331,0.0000,0.0000,0.0000,0.0000,20.2566,0.4761,39.8964,0.1380,0.0000,0.4997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.122,-0.869,0.176,0.022,0.090,0.005206,0.218681,0.000000,0.001433,0.013823,0.760857
28,1163.61,0.250,-9.703,0.0722,3.3476,38.7011,0.0000,0.0000,0.0000,0.0000,20.4217,0.4831,39.7581,0.1378,0.0000,0.4982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.094,-0.847,0.172,0.022,0.088,0.005287,0.220646,0.000000,0.001432,0.013792,0.758843
29,1162.61,0.250,-9.715,0.0704,3.3501,38.6689,0.0000,0.0000,0.0000,0.0000,20.5874,0.4902,39.6192,0.1376,0.0000,0.4967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.066,-0.825,0.168,0.021,0.085,0.005368,0.222620,0.000000,0.001431,0.013762,0.756818
30,1161.61,0.250,-9.726,0.0688,3.3527,38.6367,0.0000,0.0000,0.0000,0.0000,20.7536,0.4973,39.4798,0.1374,0.0000,0.4952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.039,-0.805,0.163,0.021,0.083,0.005450,0.224605,0.000000,0.001431,0.013732,0.754782
31,1160.61,0.250,-9.738,0.0672,3.3553,38.6043,0.0000,0.0000,0.0000,0.0000,20.9204,0.5044,39.3399,0.1373,0.0000,0.4937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.013,-0.784,0.159,0.020,0.081,0.005533,0.226601,0.000000,0.001430,0.013702,0.752734
32,1159.61,0.250,-9.750,0.0656,3.3579,38.5718,0.0000,0.0000,0.0000,0.0000,21.0879,0.5115,39.1995,0.1371,0.0000,0.4923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.988,-0.765,0.156,0.020,0.079,0.005617,0.228607,0.000000,0.001429,0.013674,0.750674
33,1158.61,0.250,-9.762,0.0641,3.3605,38.5392,0.0000,0.0000,0.0000,0.0000,21.2559,0.5187,39.0584,0.1369,0.0000,0.4908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.964,-0.746,0.152,0.019,0.077,0.005700,0.230624,0.000000,0.001428,0.013646,0.748602
34,1157.61,0.250,-9.774,0.0626,3.3631,38.5064,0.0000,0.0000,0.0000,0.0000,21.4246,0.5260,38.9168,0.1367,0.0000,0.4894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.940,-0.728,0.148,0.019,0.076,0.005785,0.232652,0.000000,0.001428,0.013618,0.746517
35,1156.61,0.250,-9.786,0.0612,3.3658,38.4735,0.0000,0.0000,0.0000,0.0000,21.5940,0.5333,38.7747,0.1365,0.0000,0.4881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.918,-0.710,0.145,0.018,0.074,0.005870,0.234691,0.000000,0.001427,0.013591,0.744420
36,1155.61,0.250,-9.798,0.0598,3.3684,38.4405,0.0000,0.0000,0.0000,0.0000,21.7640,0.5406,38.6319,0.1363,0.0000,0.4867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.896,-0.693,0.142,0.018,-11037486843642189343588997758570773125102371113323779930875105437024256.000,0.005956,0.236742,0.000000,0.001426,0.013565,0.742310
37,1154.61,0.250,-9.810,0.0585,3.3711,38.4073,0.0000,0.0000,0.0000,0.0000,21.9347,0.5480,38.4885,0.1362,0.0000,0.4854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.874,-0.677,0.138,0.017,0.070,0.006043,0.238805,0.000000,0.001425,0.013540,0.740187
38,1153.61,0.250,-9.822,0.0572,3.3738,38.3740,0.0000,0.0000,0.0000,0.0000,22.1060,0.5554,38.3445,0.1360,0.0000,0.4840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.853,-0.660,0.135,0.017,0.069,0.006130,0.240879,0.000000,0.001425,0.013515,0.738051
39,1152.61,0.250,-9.834,0.0559,3.3765,38.3406,0.0000,0.0000,0.0000,0.0000,22.2781,0.5629,38.1999,0.1358,0.0000,0.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.833,-0.645,0.132,0.017,0.067,0.006218,0.242966,0.000000,0.001424,0.013490,0.735902
40,1151.61,0.250,-9.846,0.0547,3.3792,38.3070,0.0000,0.0000,0.0000,0.0000,22.4508,0.5704,38.0546,0.1356,0.0000,0.4815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.814,-0.630,0.129,0.016,0.066,0.006307,0.245065,0.000000,0.001424,0.013467,0.733738
41,1150.61,0.250,-9.858,0.0535,3.3819,38.2732,0.0000,0.0000,0.0000,0.0000,22.6243,0.5780,37.9088,0.1354,0.0000,0.4802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.794,-0.615,0.126,0.016,0.064,0.006396,0.247176,0.000000,0.001423,0.013444,0.731561
42,1149.61,0.250,-9.870,0.0523,3.3846,38.2393,0.0000,0.0000,0.0000,0.0000,22.7985,0.5856,37.7622,0.1353,0.0000,0.4790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.776,-0.600,0.123,0.015,0.063,0.006486,0.249300,0.000000,0.001422,0.013421,0.729370
43,1148.61,0.250,-9.882,0.0512,3.3874,38.2053,0.0000,0.0000,0.0000,0.0000,22.9735,0.5933,37.6150,0.1351,0.0000,0.4778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.758,-0.586,0.121,0.015,0.061,0.006577,0.251437,0.000000,0.001422,0.013399,0.727165
44,1147.61,0.250,-9.894,0.0500,3.3902,38.1711,0.0000,0.0000,0.0000,0.0000,23.1492,0.6010,37.4671,0.1349,0.0000,0.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.740,-0.572,0.118,0.015,0.060,0.006668,0.253588,0.000000,0.001421,0.013378,0.724945
45,1146.61,0.250,-9.906,0.0489,3.3929,38.1368,0.0000,0.0000,0.0000,0.0000,23.3257,0.6088,37.3185,0.1348,0.0000,0.4755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.722,-0.559,0.115,0.014,0.059,0.006760,0.255751,0.000000,0.001421,0.013358,0.722710
46,1145.61,0.250,-9.918,0.0479,3.3957,38.1022,0.0000,0.0000,0.0000,0.0000,23.5030,0.6166,37.1692,0.1346,0.0000,0.4743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.705,-0.546,0.113,0.014,0.057,0.006854,0.257928,0.000000,0.001421,0.013338,0.720460
47,1144.61,0.250,-9.930,0.0468,3.3986,38.0676,0.0000,0.0000,0.0000,0.0000,23.6810,0.6245,37.0192,0.1345,0.0000,0.4732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.689,-0.533,0.110,0.014,0.056,0.006947,0.260119,0.000000,0.001420,0.013318,0.718195
48,1143.61,0.250,-9.943,0.0458,3.4014,38.0327,0.0000,0.0000,0.0000,0.0000,23.8599,0.6324,36.8685,0.1343,0.0000,0.4721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.672,-0.520,0.107,0.013,0.055,0.007042,0.262323,0.000000,0.001420,0.013300,0.715915
49,1142.61,0.250,-9.955,0.0447,3.4042,37.9977,0.0000,0.0000,0.0000,0.0000,24.0395,0.6404,36.7171,0.1342,0.0000,0.4710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.656,-0.507,0.105,0.013,0.053,0.007137,0.264542,0.000000,0.001420,0.013282,0.713619
50,1141.61,0.250,-9.967,0.0437,3.4071,37.9626,0.0000,0.0000,0.0000,0.0000,24.2200,0.6484,36.5650,0.1340,0.0000,0.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.640,-0.495,0.103,0.013,0.052,0.007234,0.266775,0.000000,0.001420,0.013264,0.711308
51,1140.61,0.250,-9.979,0.0427,3.4100,37.9272,0.0000,0.0000,0.0000,0.0000,24.4013,0.6565,36.4121,0.1339,0.0000,0.4690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.624,-0.483,0.100,0.013,0.051,0.007331,0.269022,0.000000,0.001420,0.013247,0.708980
52,1139.61,0.250,-9.991,0.0417,3.4129,37.8917,0.0000,0.0000,0.0000,0.0000,24.5835,0.6647,36.2584,0.1338,0.0000,0.4679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.608,-0.470,0.098,0.012,0.050,0.007429,0.271284,0.000000,0.001420,0.013231,0.706636
53,1138.61,0.250,-10.004,0.0397,3.4159,37.8554,0.0000,0.0000,0.0000,0.0000,24.7695,0.6732,36.1012,0.1337,0.0000,0.4670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.579,-0.448,0.093,0.012,0.047,0.007531,0.273600,0.000000,0.001421,0.013216,0.704232
54,1137.61,0.250,-10.016,0.0394,3.4188,37.8193,0.0000,0.0000,0.0000,0.0000,24.9543,0.6816,35.9451,0.1337,0.0000,0.4660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.572,-0.442,0.092,0.012,0.047,0.007632,0.275904,0.000000,0.001421,0.013202,0.701841
55,1136.61,0.250,-10.028,0.0383,3.4218,37.7831,0.0000,0.0000,0.0000,0.0000,25.1400,0.6900,35.7882,0.1336,0.0000,0.4651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.556,-0.430,0.090,0.011,0.045,0.007734,0.278223,0.000000,0.001422,0.013188,0.699433
56,1135.61,0.250,-10.041,0.0372,3.4248,37.7467,0.0000,0.0000,0.0000,0.0000,25.3265,0.6986,35.6305,0.1336,0.0000,0.4641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.540,-0.417,0.087,0.011,0.044,0.007838,0.280558,0.000000,0.001423,0.013174,0.697007
57,1134.61,0.250,-10.053,0.0361,3.4278,37.7101,0.0000,0.0000,0.0000,0.0000,25.5140,0.7072,35.4720,0.1335,0.0000,0.4632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.523,-0.404,0.084,0.011,0.043,0.007942,0.282909,0.000000,0.001424,0.013162,0.694563
58,1133.61,0.250,-10.065,0.0350,3.4308,37.6732,0.0000,0.0000,0.0000,0.0000,25.7024,0.7158,35.3127,0.1335,0.0000,0.4624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.505,-0.390,0.082,0.010,0.041,0.008047,0.285277,0.000000,0.001425,0.013150,0.692102
59,1132.61,0.250,-10.077,0.0016,3.4310,37.6732,0.0000,0.0000,0.0000,0.0000,25.7024,0.7158,35.3127,0.1335,0.0000,0.4624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.023,-0.018,0.004,0.000,-1425860589244353106438722323461403233548082753684679658658164195196928.000,0.008047,0.285277,0.000000,0.001425,0.013150,0.692102
60,1131.61,0.250,-10.090,0.0636,3.4369,37.5991,0.0000,0.0000,0.0000,0.0000,26.0814,0.7335,34.9917,0.1336,0.0000,0.4607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.916,-0.707,0.148,0.019,0.075,0.008262,0.290055,0.000000,0.001429,0.013128,0.687126
61,1130.61,0.250,-10.102,0.0309,3.4400,37.5617,0.0000,0.0000,0.0000,0.0000,26.2725,0.7425,34.8297,0.1337,0.0000,0.4599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.444,-0.343,0.072,0.009,0.036,0.008371,0.292471,0.000000,0.001431,0.013118,0.684608
62,1129.61,0.250,-10.115,0.0291,3.4431,37.5241,0.0000,0.0000,0.0000,0.0000,26.4645,0.7516,34.6669,0.1338,0.0000,0.4591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.417,-0.322,0.068,0.008,-27133952543035182005582608415992443930485234216147630097941506807562240.000,0.008482,0.294904,0.000000,0.001434,0.013109,0.682071
63,1128.61,0.250,-10.127,0.0267,3.4462,37.4863,0.0000,0.0000,0.0000,0.0000,26.6574,0.7608,34.5031,0.1340,0.0000,0.4584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.382,-0.295,0.062,0.008,0.031,0.008595,0.297352,0.000000,0.001438,0.013101,0.679513
64,1127.61,0.250,-10.139,0.0011,3.4601,37.3132,0.0000,0.0000,0.0000,0.0000,27.5122,0.8163,33.7542,0.1496,0.0000,0.4546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.016,-0.012,0.003,0.000,-1097074749726906912275289838031870252794165494947519540472364021055488.000,0.009264,0.308311,0.000000,0.001612,0.013054,0.667758
151,1040.61,0.250,-11.294,0.0143,3.8189,33.3220,0.0000,0.0000,0.0000,0.0000,46.7368,2.7223,16.4115,0.2921,0.0000,0.5153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.165,-0.125,0.031,0.004,-79451069789784458519049349834618964296602144373980444385269737074982912.000,0.034599,0.586481,0.000000,0.003525,0.016567,0.358827
152,1039.61,0.250,-11.308,0.1940,3.8361,33.1417,0.0000,0.0000,0.0000,0.0000,47.7327,2.7142,15.6226,0.2563,0.0000,0.5325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.214,-1.669,0.415,0.051,0.204,0.034684,0.602236,0.000000,0.003110,0.017214,0.342756
153,1038.61,0.250,-11.322,0.0541,3.8396,33.1066,0.0000,0.0000,0.0000,0.0000,47.9159,2.7245,15.4689,0.2488,0.0000,0.5353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.616,-0.464,0.116,0.014,0.057,0.034852,0.605188,0.000000,0.003022,0.017323,0.339615
154,1037.61,0.250,-11.336,0.0535,3.8431,33.0718,0.0000,0.0000,0.0000,0.0000,48.0976,2.7345,15.3165,0.2415,0.0000,0.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.608,-0.458,0.114,0.014,0.056,0.035017,0.608122,0.000000,0.002936,0.017433,0.336492
155,1036.61,0.250,-11.350,0.0530,3.8465,33.0373,0.0000,0.0000,0.0000,0.0000,48.2778,2.7443,15.1653,0.2344,0.0000,0.5409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.601,-0.453,0.113,0.014,0.056,0.035178,0.611039,0.000000,0.002853,0.017542,0.333387
163,1028.61,0.250,-11.465,0.1751,3.8879,32.6272,0.0000,0.0000,0.0000,0.0000,50.2484,2.9790,13.3829,0.2195,0.0000,0.5430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.937,-1.456,0.370,0.045,0.182,0.038667,0.643974,0.000000,0.002705,0.017831,0.296823
164,1027.61,0.250,-11.479,0.0488,3.8911,32.5954,0.0000,0.0000,0.0000,0.0000,50.4156,2.9865,13.2439,0.2131,0.0000,0.5454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.539,-0.405,0.103,0.013,0.051,0.038802,0.646747,0.000000,0.002629,0.017928,0.293893
165,1026.61,0.250,-11.494,0.0483,3.8943,32.5640,0.0000,0.0000,0.0000,0.0000,50.5813,2.9937,13.1062,0.2070,0.0000,0.5479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.532,-0.400,0.102,0.012,0.050,0.038934,0.649499,0.000000,0.002556,0.018026,0.290985
166,1025.61,0.250,-11.508,0.0478,3.8976,32.5328,0.0000,0.0000,0.0000,0.0000,50.7453,3.0008,12.9698,0.2010,0.0000,0.5503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.526,-0.395,0.101,0.012,0.049,0.039063,0.652230,0.000000,0.002484,0.018123,0.288100
167,1024.61,0.250,-11.523,0.0473,3.9007,32.5019,0.0000,0.0000,0.0000,0.0000,50.9078,3.0075,12.8348,0.1952,0.0000,0.5527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.519,-0.390,0.100,0.012,-349251418523211951853312799687880907006700091637421938428257521903861760.000,0.039188,0.654940,0.000000,0.002416,0.018220,0.285237
168,1023.61,0.250,-11.537,0.0468,3.9039,32.4713,0.0000,0.0000,0.0000,0.0000,51.0687,3.0141,12.7011,0.1897,0.0000,0.5551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.512,-0.385,0.098,0.012,0.048,0.039311,0.657629,0.000000,0.002349,0.018316,0.282396
169,1022.61,0.250,-11.552,0.0019,3.9041,32.4713,0.0000,0.0000,0.0000,0.0000,51.0687,3.0141,12.7011,0.1897,0.0000,0.5551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.020,-0.015,0.004,0.000,-13805543261237766616092837842875732754130016652427370839834059731894272.000,0.039311,0.657629,0.000000,0.002349,0.018316,0.282396
170,1021.61,0.250,-11.566,0.0288,3.9148,32.3665,0.0000,0.0000,0.0000,0.0000,51.5646,3.0812,12.2460,0.1881,0.0000,0.5535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.314,-0.236,0.061,0.007,0.030,0.040317,0.666165,0.000000,0.002337,0.018324,0.272858
171,1020.61,0.250,-11.581,0.0330,3.9188,32.3277,0.0000,0.0000,0.0000,0.0000,51.7575,3.0984,12.0773,0.1846,0.0000,0.5545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.359,-0.269,0.069,0.008,0.034,0.040589,0.669458,0.000000,0.002297,0.018378,0.269277
172,1019.61,0.250,-11.596,0.0328,3.9228,32.2894,0.0000,0.0000,0.0000,0.0000,51.9483,3.1152,11.9105,0.1812,0.0000,0.5555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.356,-0.267,0.069,0.008,0.034,0.040858,0.672724,0.000000,0.002257,0.018432,0.265730
173,1018.61,0.250,-11.610,0.0326,3.9268,32.2515,0.0000,0.0000,0.0000,0.0000,52.1370,3.1316,11.7455,0.1778,0.0000,0.5564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.352,-0.264,0.068,0.008,0.034,0.041122,0.675961,0.000000,0.002217,0.018485,0.262214
174,1017.61,0.250,-11.625,0.0324,3.9307,32.2141,0.0000,0.0000,0.0000,0.0000,52.3237,3.1478,11.5825,0.1745,0.0000,0.5574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.349,-0.262,0.068,0.008,0.033,0.041383,0.679171,0.000000,0.002178,0.018537,0.258731
175,1016.61,0.250,-11.640,0.0322,3.9346,32.1771,0.0000,0.0000,0.0000,0.0000,52.5084,3.1637,11.4213,0.1712,0.0000,0.5583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.346,-0.259,0.067,0.008,0.033,0.041640,0.682352,0.000000,0.002140,0.018589,0.255279
176,1015.61,0.250,-11.654,0.0319,3.9384,32.1405,0.0000,0.0000,0.0000,0.0000,52.6911,3.1794,11.2619,0.1680,0.0000,0.5591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.343,-0.257,0.067,0.008,0.033,0.041893,0.685506,0.000000,0.002102,0.018639,0.251860
177,1014.61,0.250,-11.669,0.0317,3.9423,32.1043,0.0000,0.0000,0.0000,0.0000,52.8718,3.1947,11.1044,0.1649,0.0000,0.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.340,-0.254,0.066,0.008,0.032,0.042143,0.688632,0.000000,0.002065,0.018688,0.248472
