Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),albite,anorthite,sanidine
214,977.61,0.250,-12.230,0.0430,2.6171,56.8425,0.0000,27.4405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3753,6.2742,0.0675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,-0.603,0.099,0.016,0.053,0.545612,0.450526,0.003862
215,976.61,0.250,-12.245,0.0426,2.6169,56.8778,0.0000,27.4167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3474,6.2904,0.0678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.720,-0.597,0.098,0.016,0.052,0.546973,0.449150,0.003878
216,975.61,0.250,-12.261,0.0423,2.6167,56.9131,0.0000,27.3928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3194,6.3066,0.0681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.713,-0.592,0.097,0.016,0.052,0.548337,0.447770,0.003893
217,974.61,0.250,-12.277,0.0419,2.6165,56.9486,0.0000,27.3689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2914,6.3228,0.0683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.707,-0.586,0.096,0.016,0.051,0.549704,0.446387,0.003909
218,973.61,0.250,-12.292,0.0415,2.6163,56.9842,0.0000,27.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2633,6.3391,0.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.700,-0.581,0.095,0.016,0.051,0.551075,0.445000,0.003925
219,972.61,0.250,-12.308,0.0411,2.6161,57.0198,0.0000,27.3208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2351,6.3554,0.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.694,-0.576,0.095,0.016,0.050,0.552450,0.443610,0.003941
220,971.61,0.250,-12.324,0.0408,2.6159,57.0556,0.0000,27.2966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2069,6.3718,0.0692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.688,-0.571,0.094,0.016,0.050,0.553827,0.442216,0.003957
221,970.61,0.250,-12.340,0.0404,2.6157,57.0914,0.0000,27.2724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1785,6.3882,0.0695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.681,-0.566,0.093,0.015,0.049,0.555208,0.440819,0.003973
222,969.61,0.250,-12.355,0.0400,2.6155,57.1273,0.0000,27.2481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1501,6.4047,0.0698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.675,-0.561,0.092,0.015,0.049,0.556592,0.439419,0.003989
223,968.61,0.250,-12.371,0.0397,2.6153,57.1634,0.0000,27.2238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1216,6.4212,0.0701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.669,-0.556,0.091,0.015,0.048,0.557980,0.438015,0.004005
224,967.61,0.250,-12.387,0.0393,2.6151,57.1995,0.0000,27.1994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0931,6.4377,0.0704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.663,-0.551,0.090,0.015,0.048,0.559371,0.436608,0.004022
225,966.61,0.250,-12.403,0.0389,2.6149,57.2355,0.0000,27.1751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0646,6.4542,0.0706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.656,-0.545,0.089,0.015,0.047,0.560756,0.435206,0.004038
226,965.61,0.250,-12.419,0.0387,2.6147,57.2720,0.0000,27.1504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0358,6.4709,0.0709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.652,-0.542,0.089,0.015,0.047,0.562161,0.433784,0.004055
227,964.61,0.250,-12.435,0.0383,2.6145,57.3083,0.0000,27.1259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0070,6.4875,0.0712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.645,-0.536,0.088,0.015,0.047,0.563560,0.432368,0.004072
228,963.61,0.250,-12.451,0.0379,2.6143,57.3448,0.0000,27.1013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9782,6.5042,0.0715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.639,-0.532,0.087,0.015,0.046,0.564963,0.430948,0.004089
229,962.61,0.250,-12.467,0.0376,2.6141,57.3813,0.0000,27.0766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9493,6.5209,0.0719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.633,-0.527,0.086,0.014,0.046,0.566368,0.429526,0.004106
230,961.61,0.250,-12.483,0.0373,2.6139,57.4179,0.0000,27.0519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9204,6.5377,0.0722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.628,-0.522,0.085,0.014,0.045,0.567775,0.428102,0.004123
231,960.61,0.250,-12.499,0.0369,2.6137,57.4546,0.0000,27.0271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8914,6.5545,0.0725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.622,-0.518,0.085,0.014,0.045,0.569185,0.426675,0.004140
232,959.61,0.250,-12.515,0.0366,2.6135,57.4913,0.0000,27.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8623,6.5713,0.0728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.616,-0.513,0.084,0.014,0.045,0.570597,0.425245,0.004158
233,958.61,0.250,-12.531,0.0363,2.6133,57.5281,0.0000,26.9774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8332,6.5881,0.0731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.611,-0.508,0.083,0.014,0.044,0.572011,0.423814,0.004175
234,957.61,0.250,-12.547,0.0359,2.6131,57.5650,0.0000,26.9525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8041,6.6050,0.0734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.605,-0.504,0.082,0.014,0.044,0.573427,0.422380,0.004193
235,956.61,0.250,-12.563,0.0356,2.6129,57.6019,0.0000,26.9276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7749,6.6219,0.0737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.599,-0.499,0.081,0.014,0.043,0.574845,0.420944,0.004211
236,955.61,0.250,-12.579,0.0353,2.6127,57.6389,0.0000,26.9026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7457,6.6388,0.0740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.594,-0.495,0.081,0.014,0.043,0.576265,0.419507,0.004229
237,954.61,0.250,-12.595,0.0350,2.6125,57.6759,0.0000,26.8776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7164,6.6557,0.0744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.588,-0.490,0.080,0.013,0.043,0.577686,0.418068,0.004247
238,953.61,0.250,-12.612,0.0346,2.6123,57.7129,0.0000,26.8526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6871,6.6727,0.0747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.583,-0.486,0.079,0.013,0.042,0.579108,0.416628,0.004265
239,952.61,0.250,-12.628,0.0343,2.6121,57.7498,0.0000,26.8277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6580,6.6895,0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.577,-0.481,0.078,0.013,0.042,0.580523,0.415194,0.004283
240,951.61,0.250,-12.644,0.0340,2.6118,57.7872,0.0000,26.8025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6285,6.7066,0.0753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.573,-0.477,0.078,0.013,0.041,0.581956,0.413743,0.004301
241,950.61,0.250,-12.660,0.0337,2.6116,57.8243,0.0000,26.7774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5991,6.7236,0.0757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.567,-0.473,0.077,0.013,0.041,0.583381,0.412300,0.004320
242,949.61,0.250,-12.677,0.0333,2.6114,57.8613,0.0000,26.7524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5699,6.7405,0.0760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.561,-0.468,0.076,0.013,0.041,0.584798,0.410864,0.004338
243,948.61,0.250,-12.693,0.0331,2.6112,57.8987,0.0000,26.7271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5403,6.7576,0.0763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.557,-0.464,0.075,0.013,0.040,0.586232,0.409411,0.004357
244,947.61,0.250,-12.709,0.0328,2.6110,57.9359,0.0000,26.7020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5109,6.7746,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.551,-0.460,0.075,0.013,0.040,0.587659,0.407966,0.004375
245,946.61,0.250,-12.726,0.0325,2.6108,57.9731,0.0000,26.6768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4814,6.7916,0.0770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.545,-0.455,0.074,0.012,0.040,0.589085,0.406521,0.004394
246,945.61,0.250,-12.742,0.0321,2.6106,58.0103,0.0000,26.6517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4520,6.8087,0.0773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.540,-0.451,0.073,0.012,0.039,0.590512,0.405075,0.004413
247,944.61,0.250,-12.759,0.0318,2.6104,58.0476,0.0000,26.6265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4225,6.8257,0.0777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.535,-0.447,0.073,0.012,0.039,0.591938,0.403630,0.004432
248,943.61,0.250,-12.775,0.0520,2.6101,58.0927,0.0000,26.5959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3868,6.8460,0.0787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.873,-0.729,0.118,0.020,0.063,0.593637,0.401875,0.004488
249,942.61,0.250,-12.792,0.0526,2.6099,58.1389,0.0000,26.5645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3501,6.8667,0.0797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.884,-0.738,0.120,0.020,0.064,0.595376,0.400076,0.004548
250,941.61,0.250,-12.808,0.0521,2.6096,58.1858,0.0000,26.5327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3129,6.8878,0.0808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.875,-0.731,0.118,0.020,0.063,0.597139,0.398252,0.004609
251,940.61,0.250,-12.825,0.0515,2.6093,58.2333,0.0000,26.5005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2752,6.9091,0.0819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.865,-0.722,0.117,0.020,0.063,0.598924,0.396405,0.004671
252,939.61,0.250,-12.841,0.0508,2.6090,58.2813,0.0000,26.4679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2371,6.9307,0.0830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.854,-0.713,0.116,0.019,0.062,0.600727,0.394537,0.004736
253,938.61,0.250,-12.858,0.0501,2.6087,58.3298,0.0000,26.4350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1987,6.9524,0.0842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.842,-0.704,0.114,0.019,0.061,0.602546,0.392653,0.004801
254,937.61,0.250,-12.875,0.0494,2.6084,58.3786,0.0000,26.4018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1599,6.9743,0.0854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.829,-0.693,0.112,0.019,0.060,0.604378,0.390754,0.004868
255,936.61,0.250,-12.891,0.0486,2.6081,58.4278,0.0000,26.3684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1209,6.9963,0.0866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.816,-0.682,0.110,0.019,0.059,0.606221,0.388843,0.004935
256,935.61,0.250,-12.908,0.0478,2.6078,58.4772,0.0000,26.3349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0817,7.0185,0.0878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.802,-0.671,0.109,0.018,0.058,0.608073,0.386923,0.005004
257,934.61,0.250,-12.925,0.0470,2.6075,58.5268,0.0000,26.3012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0423,7.0407,0.0890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.788,-0.660,0.107,0.018,0.057,0.609931,0.384995,0.005074
258,933.61,0.250,-12.941,0.0461,2.6072,58.5766,0.0000,26.2674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0028,7.0630,0.0903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.774,-0.648,0.105,0.018,0.056,0.611793,0.383062,0.005145
259,932.61,0.250,-12.958,0.0453,2.6069,58.6264,0.0000,26.2335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9632,7.0853,0.0915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.760,-0.636,0.103,0.017,0.055,0.613658,0.381126,0.005216
260,931.61,0.250,-12.975,0.0444,2.6066,58.6763,0.0000,26.1996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9236,7.1076,0.0928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.745,-0.624,0.101,0.017,0.054,0.615524,0.379187,0.005289
261,930.61,0.250,-12.992,0.0436,2.6063,58.7263,0.0000,26.1657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8840,7.1300,0.0941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.730,-0.612,0.099,0.017,0.053,0.617390,0.377248,0.005362
262,929.61,0.250,-13.009,0.0427,2.6060,58.7762,0.0000,26.1317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8443,7.1523,0.0954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.716,-0.599,0.097,0.016,0.052,0.619254,0.375310,0.005435
263,928.61,0.250,-13.026,0.0418,2.6057,58.8261,0.0000,26.0978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8047,7.1746,0.0967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.701,-0.587,0.095,0.016,0.051,0.621116,0.373374,0.005510
264,927.61,0.250,-13.043,0.0410,2.6054,58.8759,0.0000,26.0640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7652,7.1969,0.0981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.687,-0.576,0.093,0.016,0.050,0.622975,0.371440,0.005585
265,926.61,0.250,-13.060,0.0401,2.6051,58.9257,0.0000,26.0302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7257,7.2191,0.0994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.673,-0.564,0.091,0.015,0.049,0.624830,0.369510,0.005660
266,925.61,0.250,-13.076,0.0393,2.6048,58.9753,0.0000,25.9964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6862,7.2413,0.1007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.659,-0.552,0.089,0.015,0.048,0.626680,0.367584,0.005736
267,924.61,0.250,-13.093,0.0463,2.6042,59.0699,0.0000,25.9322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6112,7.2835,0.1032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.775,-0.650,0.105,0.018,0.056,0.630207,0.363916,0.005877
