Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
141,1050.61,0.250,-11.153,2.4807772692635e+01,2.6173,56.6594,1.5960,10.0576,1.8729,0.0000,14.1532,0.6192,2.2080,0.0164,0.0000,7.2798,4.1052,0.1584,0.2620,1.0030,0.0090,0.0000,0.0000,0.0000,-3.7500304730996e+02,-2.8971932479141e+02,6.4425396434719e+01,9.4782341342853e+00,3.3925617046395e+01,5.3738214e-01,7.1999641e-02,3.7467628e-03,2.4847489e-03,2.3633303e+00,1.7140491e-01,1.6860627e-02,1.5204518e-02,9.5161993e-04,7.9066157e-01,8.2676450e-02,5.5266164e-05,1.0931634e-03,3.0947205e-01,1.4292349e-04,5.7303831e-01,5.7303831e-01,5.7303831e-01,1.9416383e-02,3.4510,2.3282238902279e-01,1.7969,-3.4048007935286e+00,-2.6863413379799e+00,5.4274173170536e-01,1.2956863762399e-01,2.6642468792557e-01,                 nan,                 nan,                 nan, 9.6784610622664e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.8046607482882e-04,-6.4019239678409e-05, 7.1792494803162e-05, 6.7543425042471e-06
142,1049.61,0.250,-11.167,2.4593274999043e+01,2.6152,56.7775,1.5696,10.0284,1.8721,0.0000,14.1205,0.6246,2.1727,0.0165,0.0000,7.2513,4.1223,0.1596,0.2643,1.0116,0.0089,0.0000,0.0000,0.0000,-3.7181086926098e+02,-2.8733676680305e+02,6.3862032698070e+01,9.4038899941731e+00,3.3618784284719e+01,5.3811225e-01,7.1383030e-02,3.7136842e-03,2.5030694e-03,2.3829868e+00,1.7181343e-01,1.7065963e-02,1.4992480e-02,9.6270703e-04,7.9418405e-01,8.2467031e-02,5.4712735e-05,1.0921512e-03,3.1380639e-01,1.4124228e-04,5.7264278e-01,5.7264278e-01,5.7264278e-01,1.9652674e-02,3.4652,2.2831050702134e-01,1.7612,-3.3395930700742e+00,-2.6345412797506e+00,5.3301590875030e-01,1.2963576640485e-01,2.6137786859356e-01,                 nan,                 nan,                 nan, 9.6027229319921e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.7438834153124e-04,-6.3624696335500e-05, 7.1713763341459e-05, 6.7657848374368e-06
143,1048.61,0.250,-11.181,2.4383212153927e+01,2.6131,56.8946,1.5438,9.9991,1.8713,0.0000,14.0879,0.6300,2.1379,0.0167,0.0000,7.2231,4.1393,0.1608,0.2666,1.0201,0.0087,0.0000,0.0000,0.0000,-3.6868372529123e+02,-2.8500295215968e+02,6.3310141553985e+01,9.3310355511949e+00,3.3318396060585e+01,5.3883630e-01,7.0770379e-02,3.6808776e-03,2.5212638e-03,2.4025897e+00,1.7221584e-01,1.7271389e-02,1.4782765e-02,9.7378194e-04,7.9767389e-01,8.2258046e-02,5.4168070e-05,1.0911199e-03,3.1815147e-01,1.3954820e-04,5.7224682e-01,5.7224682e-01,5.7224682e-01,1.9889098e-02,3.4792,2.2395981793367e-01,1.7260,-3.2767067833406e+00,-2.5845559116993e+00,5.2365875720854e-01,1.2975657385892e-01,2.5651347125284e-01,                 nan,                 nan,                 nan, 9.5285790203090e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.6844833046152e-04,-6.3237588321357e-05, 7.1637100383345e-05, 6.7771243582132e-06
144,1047.61,0.250,-11.195,2.4177430458484e+01,2.6111,57.0105,1.5185,9.9696,1.8706,0.0000,14.0556,0.6354,2.1037,0.0168,0.0000,7.1952,4.1560,0.1620,0.2688,1.0286,0.0086,0.0000,0.0000,0.0000,-3.6561939711818e+02,-2.8271621847907e+02,6.2769328167075e+01,9.2596200764676e+00,3.3024228119105e+01,5.3955433e-01,7.0161649e-02,3.6483399e-03,2.5393354e-03,2.4221419e+00,1.7261220e-01,1.7476913e-02,1.4575333e-02,9.8484528e-04,8.0113175e-01,8.2049512e-02,5.3631899e-05,1.0900697e-03,3.2250744e-01,1.3788786e-04,5.7185036e-01,5.7185036e-01,5.7185036e-01,2.0125658e-02,3.4930,2.1976284163122e-01,1.6914,-3.2160354575773e+00,-2.5363018480681e+00,5.1465363212673e-01,1.2992972669991e-01,2.5182314417960e-01,                 nan,                 nan,                 nan, 9.4559748918871e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.6264091310462e-04,-6.2857669955397e-05, 7.1562429952030e-05, 6.7883638244666e-06
145,1046.61,0.250,-11.209,2.3975783303588e+01,2.6090,57.1254,1.4937,9.9399,1.8698,0.0000,14.0234,0.6407,2.0699,0.0170,0.0000,7.1676,4.1726,0.1632,0.2711,1.0371,0.0085,0.0000,0.0000,0.0000,-3.6261576784112e+02,-2.8047497936728e+02,6.2239215746312e+01,9.1895951519823e+00,3.2736066747196e+01,5.4026646e-01,6.9556809e-02,3.6160685e-03,2.5572877e-03,2.4416464e+00,1.7300254e-01,1.7682544e-02,1.4370147e-02,9.9589776e-04,8.0455838e-01,8.1841436e-02,5.3103969e-05,1.0890008e-03,3.2687447e-01,1.3626051e-04,5.7145338e-01,5.7145338e-01,5.7145338e-01,2.0362356e-02,3.5067,2.1571253510565e-01,1.6574,-3.1574788231415e+00,-2.4897005373844e+00,5.0598487755166e-01,1.3015401253761e-01,2.4729902509813e-01,                 nan,                 nan,                 nan, 9.3848586817069e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.5696129153255e-04,-6.2484706444834e-05, 7.1489688138312e-05, 6.7995058989465e-06
146,1045.61,0.250,-11.223,2.3778130760788e+01,2.6070,57.2393,1.4694,9.9101,1.8691,0.0000,13.9913,0.6460,2.0366,0.0171,0.0000,7.1404,4.1890,0.1644,0.2734,1.0455,0.0084,0.0000,0.0000,0.0000,-3.5967081612294e+02,-2.7827772006862e+02,6.1719444500111e+01,9.1209145384723e+00,3.2453708168939e+01,5.4097290e-01,6.8955837e-02,3.5840610e-03,2.5751244e-03,2.4611066e+00,1.7338694e-01,1.7888296e-02,1.4167170e-02,1.0069402e-03,8.0795459e-01,8.1633808e-02,5.2584047e-05,1.0879137e-03,3.3125277e-01,1.3461762e-04,5.7105592e-01,5.7105592e-01,5.7105592e-01,2.0599199e-02,3.5202,2.1180226385313e-01,1.6239,-3.1009424132111e+00,-2.4446779483741e+00,4.9763776264113e-01,1.3042833438314e-01,2.4293370934737e-01,                 nan,                 nan,                 nan, 9.3151809474595e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.5140497964564e-04,-6.2118473274604e-05, 7.1418822849177e-05, 6.8105531536982e-06
147,1044.61,0.250,-11.237,2.3584339202474e+01,2.6050,57.3522,1.4455,9.8801,1.8683,0.0000,13.9594,0.6514,2.0038,0.0172,0.0000,7.1134,4.2052,0.1656,0.2756,1.0539,0.0083,0.0000,0.0000,0.0000,-3.5678261107746e+02,-2.7612299342376e+02,6.1209670888282e+01,9.0535340527000e+00,3.2176957659150e+01,5.4167376e-01,6.8358705e-02,3.5523150e-03,2.5928488e-03,2.4805254e+00,1.7376545e-01,1.8094177e-02,1.3966369e-02,1.0179733e-03,8.1132110e-01,8.1426634e-02,5.2071901e-05,1.0868087e-03,3.3564254e-01,1.3295832e-04,5.7065798e-01,5.7065798e-01,5.7065798e-01,2.0836189e-02,3.5336,2.0802577285322e-01,1.5910,-3.0463371542880e+00,-2.4011642510653e+00,4.8959841642007e-01,1.3075170321079e-01,2.3872021756861e-01,                 nan,                 nan,                 nan, 9.2468945310267e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.4596761567534e-04,-6.1758755639251e-05, 7.1349774785758e-05, 6.8215080740579e-06
148,1043.61,0.250,-11.251,2.3394280946288e+01,2.6030,57.4642,1.4221,9.8500,1.8676,0.0000,13.9277,0.6566,1.9715,0.0174,0.0000,7.0867,4.2212,0.1668,0.2778,1.0622,0.0082,0.0000,0.0000,0.0000,-3.5394930720389e+02,-2.7400941608387e+02,6.0709566711851e+01,8.9874114524350e+00,3.1905629026200e+01,5.4236906e-01,6.7765376e-02,3.5208273e-03,2.6104638e-03,2.4999057e+00,1.7413809e-01,1.8300197e-02,1.3767706e-02,1.0289977e-03,8.1465851e-01,8.1219932e-02,5.1567309e-05,1.0856860e-03,3.4004391e-01,1.3132963e-04,5.7025950e-01,5.7025950e-01,5.7025950e-01,2.1073329e-02,3.5469,2.0437716234979e-01,1.5587,-2.9935790247924e+00,-2.3590935508608e+00,4.8185377372505e-01,1.3112323334542e-01,2.3465196876523e-01,                 nan,                 nan,                 nan, 9.1799544303785e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.4064495404089e-04,-6.1405347908745e-05, 7.1282477433179e-05, 6.8323730624470e-06
149,1042.61,0.250,-11.265,2.3207833924286e+01,2.6010,57.5752,1.3991,9.8197,1.8669,0.0000,13.8960,0.6619,1.9396,0.0175,0.0000,7.0603,4.2371,0.1679,0.2801,1.0706,0.0081,0.0000,0.0000,0.0000,-3.5116913938043e+02,-2.7193566498634e+02,6.0218818044971e+01,8.9225063294157e+00,3.1639544452422e+01,5.4305892e-01,6.7175823e-02,3.4895955e-03,2.6279727e-03,2.5192504e+00,1.7450491e-01,1.8506365e-02,1.3571150e-02,1.0400142e-03,8.1796751e-01,8.1013707e-02,5.1070060e-05,1.0845458e-03,3.4445708e-01,1.2973093e-04,5.6986047e-01,5.6986047e-01,5.6986047e-01,2.1310621e-02,3.5600,2.0085086325109e-01,1.5269,-2.9425887078402e+00,-2.3184036179500e+00,4.7439152002254e-01,1.3154213652793e-01,2.3072275291778e-01,                 nan,                 nan,                 nan, 9.1143176795131e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.3543302467785e-04,-6.1058053133582e-05, 7.1216875754176e-05, 6.8431504421897e-06
150,1041.61,0.250,-11.280,2.3024881373261e+01,2.5991,57.6853,1.3765,9.7893,1.8662,0.0000,13.8645,0.6672,1.9082,0.0177,0.0000,7.0341,4.2527,0.1691,0.2823,1.0788,0.0081,0.0000,0.0000,0.0000,-3.4844041859746e+02,-2.6990047405451e+02,5.9737124554027e+01,8.8587800090628e+00,3.1378533875902e+01,5.4374344e-01,6.6590020e-02,3.4586171e-03,2.6453784e-03,2.5385624e+00,1.7486594e-01,1.8712693e-02,1.3376667e-02,1.0510233e-03,8.2124877e-01,8.0807963e-02,5.0579955e-05,1.0833884e-03,3.4888222e-01,1.2816159e-04,5.6946089e-01,5.6946089e-01,5.6946089e-01,2.1548067e-02,3.5730,1.9744161598659e-01,1.4957,-2.8932912929661e+00,-2.2790356548059e+00,4.6720004423641e-01,1.3200771784722e-01,2.2692670745929e-01,                 nan,                 nan,                 nan, 9.0499432369061e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.3032803553612e-04,-6.0716682576213e-05, 7.1152916642164e-05, 6.8538424607111e-06
151,1040.61,0.250,-11.294,2.3003354794450e+01,2.5989,57.7040,1.3763,9.7859,1.8669,0.0000,13.8493,0.6661,1.9022,0.0175,0.0000,7.0378,4.2544,0.1692,0.2826,1.0798,0.0080,0.0000,0.0000,0.0000,-3.4809339284151e+02,-2.6971507552714e+02,5.9659568415540e+01,8.8512384876383e+00,3.1347708328979e+01,5.4381620e-01,6.6680758e-02,3.4469012e-03,2.6499035e-03,2.5456805e+00,1.7485250e-01,1.8701659e-02,1.3333380e-02,1.0428909e-03,8.2203831e-01,8.0855535e-02,5.0299220e-05,1.0820622e-03,3.5059326e-01,1.2812155e-04,5.6959475e-01,5.6959475e-01,5.6959475e-01,2.1605140e-02,3.5811,3.5768897167148e-02,0.4435,-5.0768799184865e-01,-3.7040312794527e-01,1.0449772349170e-01,8.0660207073194e-02,-7.9451069789784e+70,                 nan,                 nan,                 nan, 8.9899757478031e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.2970855917856e-04,-6.0687712951262e-05, 7.1143553532990e-05, 6.8564091947154e-06
152,1039.61,0.250,-11.308,2.2539536065654e+01,2.5918,58.0633,1.3533,9.6945,1.8543,0.0000,13.6329,0.6567,1.8022,0.0157,0.0000,7.0685,4.2888,0.1722,0.2884,1.1014,0.0078,0.0000,0.0000,0.0000,-3.4161122756329e+02,-2.6484352652344e+02,5.8478120592250e+01,8.6965362777090e+00,3.0694698827705e+01,5.4525202e-01,6.6375347e-02,3.3610615e-03,2.7247089e-03,2.6050412e+00,1.7399255e-01,1.8569068e-02,1.2684883e-02,9.3964505e-04,8.2734648e-01,8.1482818e-02,4.9742198e-05,1.0744270e-03,3.5866749e-01,1.2413168e-04,5.6770065e-01,5.6770065e-01,5.6770065e-01,2.2149917e-02,3.6197,4.7502376661410e-01,2.1316,-6.5932282751656e+00,-5.1663307683114e+00,1.0869452041462e+00,2.2284387635195e-01,5.3476867658508e-01,                 nan,                 nan,                 nan, 8.9499881850532e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.1655411560983e-04,-5.9847096259262e-05, 7.0896515109146e-05, 6.8817163923828e-06
153,1038.61,0.250,-11.322,2.2374969863729e+01,2.5896,58.1913,1.3392,9.6466,1.8521,0.0000,13.5696,0.6551,1.7766,0.0152,0.0000,7.0747,4.2988,0.1732,0.2905,1.1093,0.0077,0.0000,0.0000,0.0000,-3.3923031217877e+02,-2.6309201651892e+02,5.8042882796130e+01,8.6403751690388e+00,3.0462930435543e+01,5.4591730e-01,6.6031416e-02,3.3194113e-03,2.7487594e-03,2.6278820e+00,1.7385007e-01,1.8583113e-02,1.2518376e-02,9.1362802e-04,8.2907700e-01,8.1648675e-02,4.9331899e-05,1.0718507e-03,3.6230424e-01,1.2271416e-04,5.6686792e-01,5.6686792e-01,5.6686792e-01,2.2370151e-02,3.6347,1.7632945044150e-01,1.3402,-2.5035376607493e+00,-1.9496881387697e+00,4.2221884023477e-01,1.3156559368412e-01,2.0143076071095e-01,                 nan,                 nan,                 nan, 8.9404685793740e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.1190513776951e-04,-5.9534881973938e-05, 7.0819278769532e-05, 6.8903121460825e-06
154,1037.61,0.250,-11.336,2.2212744814098e+01,2.5874,58.3192,1.3254,9.5988,1.8498,0.0000,13.5059,0.6536,1.7512,0.0147,0.0000,7.0810,4.3087,0.1743,0.2926,1.1172,0.0076,0.0000,0.0000,0.0000,-3.3688437523351e+02,-2.6136651309280e+02,5.7613825680790e+01,8.5850161832505e+00,3.0234550652654e+01,5.4657736e-01,6.5691018e-02,3.2782976e-03,2.7728851e-03,2.6509329e+00,1.7369719e-01,1.8595514e-02,1.2353433e-02,8.8838319e-04,8.3081010e-01,8.1814666e-02,4.8926388e-05,1.0692555e-03,3.6595355e-01,1.2131480e-04,5.6604346e-01,5.6604346e-01,5.6604346e-01,2.2590731e-02,3.6497,1.7406969740526e-01,1.3158,-2.4706341037442e+00,-1.9233800681573e+00,4.1750915234680e-01,1.3229069608898e-01,1.9890554120723e-01,                 nan,                 nan,                 nan, 8.7930843508866e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.0732543855722e-04,-5.9227129178504e-05, 7.0742491987624e-05, 6.8988954609144e-06
155,1036.61,0.250,-11.350,2.2052821045359e+01,2.5852,58.4469,1.3117,9.5512,1.8474,0.0000,13.4418,0.6519,1.7260,0.0143,0.0000,7.0874,4.3186,0.1754,0.2947,1.1251,0.0075,0.0000,0.0000,0.0000,-3.3457279232637e+02,-2.5966655117218e+02,5.7190841756098e+01,8.5304453395839e+00,3.0009500180512e+01,5.4723225e-01,6.5354140e-02,3.2377128e-03,2.7970810e-03,2.6741941e+00,1.7353395e-01,1.8606292e-02,1.2190057e-02,8.6388861e-04,8.3254567e-01,8.1980778e-02,4.8525584e-05,1.0666424e-03,3.6961532e-01,1.1993386e-04,5.6522719e-01,5.6522719e-01,5.6522719e-01,2.2811639e-02,3.6646,1.7185026598977e-01,1.2917,-2.4383649996775e+00,-1.8975626673034e+00,4.1290205109167e-01,1.3304377453120e-01,1.9642905131907e-01,                 nan,                 nan,                 nan, 8.7385025787809e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 6.0281375396575e-04,-5.8923757826797e-05, 7.0666152817193e-05, 6.9074656106607e-06
156,1035.61,0.250,-11.365,2.1802891356611e+01,2.5817,58.6206,1.2796,9.5588,1.8415,0.0000,13.3850,0.6596,1.6623,0.0145,0.0000,7.0049,4.3529,0.1772,0.2981,1.1375,0.0073,0.0000,0.0000,0.0000,-3.3092670413560e+02,-2.5691999198967e+02,5.6547225990975e+01,8.4453164544117e+00,2.9649780417561e+01,5.4834066e-01,6.4689686e-02,3.2257291e-03,2.8227442e-03,2.7062630e+00,1.7431668e-01,1.8915728e-02,1.1805903e-02,8.8041890e-04,8.4135115e-01,8.1124630e-02,4.7825232e-05,1.0625871e-03,3.7726349e-01,1.1737701e-04,5.6573688e-01,5.6573688e-01,5.6573688e-01,2.3166107e-02,3.6873,2.6231094166297e-01,1.6350,-3.7817959866677e+00,-2.9876663323049e+00,6.0678048962423e-01,1.6043589532954e-01,2.9675109118206e-01,                 nan,                 nan,                 nan, 8.6800151486943e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.9561109468696e-04,-5.8526249644593e-05, 7.0525610011431e-05, 6.9300244651010e-06
157,1034.61,0.250,-11.379,2.1656929754410e+01,2.5799,58.7259,1.2574,9.5324,1.8404,0.0000,13.3588,0.6641,1.6392,0.0146,0.0000,6.9697,4.3669,0.1783,0.3001,1.1449,0.0073,0.0000,0.0000,0.0000,-3.2874336815966e+02,-2.5529942938040e+02,5.6160131736202e+01,8.3945008548282e+00,2.9441283868349e+01,5.4911826e-01,6.4066240e-02,3.2005164e-03,2.8371531e-03,2.7256855e+00,1.7473987e-01,1.9101918e-02,1.1668419e-02,8.8867228e-04,8.4498288e-01,8.0778193e-02,4.7315537e-05,1.0605950e-03,3.8170147e-01,1.1596319e-04,5.6545331e-01,5.6545331e-01,5.6545331e-01,2.3387188e-02,3.6998,1.5886883092608e-01,1.1991,-2.3342940816092e+00,-1.8329646410533e+00,3.8334991141312e-01,1.3248524508320e-01,1.8265823723975e-01,                 nan,                 nan,                 nan, 8.6308369326160e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.9145833995762e-04,-5.8263023162596e-05, 7.0457833072640e-05, 6.9406179319269e-06
158,1033.61,0.250,-11.393,2.1513344792326e+01,2.5782,58.8302,1.2357,9.5059,1.8393,0.0000,13.3328,0.6685,1.6164,0.0147,0.0000,6.9347,4.3807,0.1793,0.3021,1.1523,0.0072,0.0000,0.0000,0.0000,-3.2659476072505e+02,-2.5370476549581e+02,5.5779202065602e+01,8.3444772245752e+00,2.9236232508062e+01,5.4989034e-01,6.3446538e-02,3.1754891e-03,2.8514453e-03,2.7450436e+00,1.7515947e-01,1.9288171e-02,1.1532027e-02,8.9692029e-04,8.4859042e-01,8.0432634e-02,4.6813292e-05,1.0585997e-03,3.8615502e-01,1.1452486e-04,5.6516851e-01,5.6516851e-01,5.6516851e-01,2.3608488e-02,3.7122,1.5657153638216e-01,1.1747,-2.3016022456351e+00,-1.8066787295628e+00,3.7874112521463e-01,1.3328703913628e-01,1.8016595558184e-01,                 nan,                 nan,                 nan, 8.5521537280287e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.8738106581107e-04,-5.8003630446023e-05, 7.0391595543119e-05, 6.9511401235775e-06
159,1032.61,0.250,-11.408,2.1372060891497e+01,2.5764,58.9337,1.2144,9.4794,1.8383,0.0000,13.3069,0.6729,1.5939,0.0148,0.0000,6.9000,4.3944,0.1804,0.3041,1.1597,0.0071,0.0000,0.0000,0.0000,-3.2447980566341e+02,-2.5213519522413e+02,5.5404243556959e+01,8.2952208092673e+00,2.9034516997824e+01,5.5065689e-01,6.2830571e-02,3.1506442e-03,2.8656249e-03,2.7643408e+00,1.7557543e-01,1.9474504e-02,1.1396698e-02,9.0516376e-04,8.5217425e-01,8.0087998e-02,4.6318316e-05,1.0566012e-03,3.9062443e-01,1.1311019e-04,5.6488241e-01,5.6488241e-01,5.6488241e-01,2.3830015e-02,3.7244,1.5435044612191e-01,1.1508,-2.2699992196838e+00,-1.7812397905598e+00,3.7431048819693e-01,1.3412789238387e-01,1.7775989836004e-01,                 nan,                 nan,                 nan, 8.5030124145968e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.8337668692920e-04,-5.7747951340854e-05, 7.0326842448541e-05, 6.9615930267147e-06
160,1031.61,0.250,-11.422,2.1233005325428e+01,2.5747,59.0364,1.1934,9.4528,1.8372,0.0000,13.2812,0.6773,1.5717,0.0149,0.0000,6.8656,4.4079,0.1814,0.3061,1.1670,0.0070,0.0000,0.0000,0.0000,-3.2239746705413e+02,-2.5058994354801e+02,5.5035069976890e+01,8.2467077709136e+00,2.8836032310298e+01,5.5141803e-01,6.2218337e-02,3.1259790e-03,2.8796966e-03,2.7835804e+00,1.7598773e-01,1.9660933e-02,1.1262406e-02,9.1340363e-04,8.5573491e-01,7.9744314e-02,4.5830438e-05,1.0545995e-03,3.9511006e-01,1.1171857e-04,5.6459501e-01,5.6459501e-01,5.6459501e-01,2.4051780e-02,3.7366,1.5220275010413e-01,1.1274,-2.2394457087103e+00,-1.7566168654326e+00,3.7005202072429e-01,1.3500786508246e-01,1.7543700780498e-01,                 nan,                 nan,                 nan, 8.4546761395714e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.7944279502159e-04,-5.7495869841114e-05, 7.0263529534211e-05, 6.9719785686967e-06
161,1030.61,0.250,-11.436,2.1096108054355e+01,2.5730,59.1382,1.1729,9.4261,1.8362,0.0000,13.2557,0.6817,1.5497,0.0150,0.0000,6.8315,4.4213,0.1824,0.3081,1.1743,0.0069,0.0000,0.0000,0.0000,-3.2034674690186e+02,-2.4906826380632e+02,5.4671501860179e+01,8.1989151344778e+00,2.8640677486281e+01,5.5217391e-01,6.1609841e-02,3.1014909e-03,2.8936650e-03,2.8027665e+00,1.7639637e-01,1.9847479e-02,1.1129124e-02,9.2164094e-04,8.5927304e-01,7.9401596e-02,4.5349502e-05,1.0525948e-03,3.9961231e-01,1.1030046e-04,5.6430637e-01,5.6430637e-01,5.6430637e-01,2.4273795e-02,3.7486,1.5012580467513e-01,1.1045,-2.2099047554115e+00,-1.7327808114924e+00,3.6596012505691e-01,1.3592708520744e-01,1.7319441248741e-01,                 nan,                 nan,                 nan, 8.4071212199867e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.7557714941416e-04,-5.7247273831218e-05, 7.0201623016410e-05, 6.9822986202752e-06
162,1029.61,0.250,-11.451,2.0961301566636e+01,2.5714,59.2392,1.1527,9.3993,1.8352,0.0000,13.2302,0.6861,1.5280,0.0151,0.0000,6.7976,4.4346,0.1835,0.3101,1.1816,0.0069,0.0000,0.0000,0.0000,-3.1832668333658e+02,-2.4756943602829e+02,5.4313366432912e+01,8.1518207365671e+00,2.8448354956423e+01,5.5292453e-01,6.1005076e-02,3.0771771e-03,2.9075342e-03,2.8219023e+00,1.7680129e-01,2.0034158e-02,1.0996825e-02,9.2987656e-04,8.6278908e-01,7.9059892e-02,4.4875348e-05,1.0505869e-03,4.0413150e-01,1.0890418e-04,5.6401644e-01,5.6401644e-01,5.6401644e-01,2.4496068e-02,3.7605,1.4811712560760e-01,1.0820,-2.1813416439107e+00,-1.7097042267553e+00,3.6202957062227e-01,1.3688574888565e-01,1.7102941987206e-01,                 nan,                 nan,                 nan, 8.3603249012647e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.7177744825692e-04,-5.7002054832858e-05, 7.0141072373203e-05, 6.9925549978254e-06
163,1028.61,0.250,-11.465,2.0628372438023e+01,2.5649,59.5476,1.1496,9.3541,1.8189,0.0000,12.9984,0.6719,1.4381,0.0135,0.0000,6.8318,4.4686,0.1861,0.3151,1.1999,0.0066,0.0000,0.0000,0.0000,-3.1380441885529e+02,-2.4420325637025e+02,5.3466995376961e+01,8.0425968876417e+00,2.7983881306871e+01,5.5377992e-01,6.1467812e-02,3.0245741e-03,2.9775152e-03,2.8835375e+00,1.7539011e-01,1.9732145e-02,1.0395842e-02,8.3563846e-04,8.6877477e-01,7.9643064e-02,4.4536296e-05,1.0425895e-03,4.1187759e-01,1.0571703e-04,5.6329972e-01,5.6329972e-01,5.6329972e-01,2.4980679e-02,3.7994,3.4545468679288e-01,1.7243,-4.6699988821492e+00,-3.6328640860087e+00,7.9671774681135e-01,2.0034359325798e-01,3.8671642608587e-01,                 nan,                 nan,                 nan, 8.3139184903143e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.6243735287232e-04,-5.6430008788727e-05, 6.9932306782224e-05, 7.0163915433133e-06
164,1027.61,0.250,-11.479,2.0486008676196e+01,2.5627,59.6751,1.1379,9.3075,1.8158,0.0000,12.9308,0.6697,1.4158,0.0131,0.0000,6.8370,4.4785,0.1871,0.3173,1.2079,0.0065,0.0000,0.0000,0.0000,-3.1175472064343e+02,-2.4269658810178e+02,5.3090628342879e+01,7.9939304175631e+00,2.7784614983939e+01,5.5441275e-01,6.1164916e-02,2.9876618e-03,3.0018172e-03,2.9088536e+00,1.7514367e-01,1.9726996e-02,1.0247696e-02,8.1283899e-04,8.7064202e-01,7.9780096e-02,4.4175323e-05,1.0398329e-03,4.1581542e-01,1.0436618e-04,5.6254673e-01,5.6254673e-01,5.6254673e-01,2.5213383e-02,3.8141,1.5524629827044e-01,1.0663,-2.2004842268409e+00,-1.7048331461262e+00,3.8104747906561e-01,1.4559145957612e-01,1.7830950023474e-01,                 nan,                 nan,                 nan, 8.2734257782374e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.5846936197594e-04,-5.6157930207138e-05, 6.9861674145794e-05, 7.0250711819753e-06
165,1026.61,0.250,-11.494,2.0345617573996e+01,2.5605,59.8025,1.1264,9.2611,1.8126,0.0000,12.8628,0.6675,1.3937,0.0127,0.0000,6.8423,4.4884,0.1882,0.3195,1.2159,0.0065,0.0000,0.0000,0.0000,-3.0973417509499e+02,-2.4121158410785e+02,5.2719443540959e+01,7.9459366554217e+00,2.7588182487238e+01,5.5504125e-01,6.0865458e-02,2.9512085e-03,3.0261309e-03,2.9343831e+00,1.7488736e-01,1.9720399e-02,1.0101151e-02,7.9073290e-04,8.7251031e-01,7.9917137e-02,4.3818364e-05,1.0370666e-03,4.1976579e-01,1.0298669e-04,5.6180112e-01,5.6180112e-01,5.6180112e-01,2.5446248e-02,3.8288,1.5336812606916e-01,1.0448,-2.1737246537538e+00,-1.6832084438513e+00,3.7739001490366e-01,1.4678598671530e-01,1.7626092279410e-01,                 nan,                 nan,                 nan, 8.1700667724720e+00,                 nan,                 nan,                 nan,                 nan,                 nan, 5.5455851023167e-04,-5.5889575158630e-05, 6.9791458739264e-05, 7.0337302677206e-06
