Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
162 250.00 1029.61 0.148117 41.2995 4.29074 12.9816 4.22311 0 14.781 0 4.68633 0 0 11.4865 2.25364 0.0215346 0 1.57052 2.4055
163 250.00 1028.61 0.345455 39.4387 1.45062 12.0188 1.25863 0 28.4837 1.50966 6.93035 0.111215 0 4.7194 2.28548 0.0227927 0 0.718869 1.0518
164 250.00 1027.61 0.155246 39.1234 2.93786 15.2565 2.56248 0 21.9735 0.93882 4.46066 0.0669895 0 5.76428 2.88521 0.0288209 0 1.64339 2.35804
165 250.00 1026.61 0.153368 39.0943 2.91468 15.222 2.55559 0 22.0116 0.942541 4.41844 0.0651556 0 5.74824 2.88547 0.0288699 0 1.70875 2.40439
166 250.00 1025.61 0.151523 39.064 2.89178 15.1875 2.54869 0 22.0482 0.946099 4.37622 0.0633726 0 5.73217 2.8857 0.0289178 0 1.77632 2.45105
167 250.00 1024.61 0.149702 39.0327 2.86923 15.1532 2.54186 0 22.0827 0.949457 4.33384 0.0616363 0 5.71615 2.88595 0.028965 0 1.84622 2.4981
168 250.00 1023.61 0.147936 39.0002 2.84674 15.1182 2.53484 0 22.1171 0.952765 4.29193 0.0599565 0 5.69987 2.88605 0.0290099 0 1.91823 2.54514
169 250.00 1022.61 0.013351 15.6957 3.92008 6.18102 3.49058 0 15.3044 0.417741 2.14183 0.026288 0 2.22921 1.12439 0.0113021 0 21.2554 28.202
170 250.00 1021.61 0.330105 42.099 3.44461 11.3345 3.66088 0 18.0299 0.269115 5.51911 0.0164307 0 11.5361 1.99238 0.0189877 0 0.919544 1.15951
171 250.00 1020.61 0.155725 40.0349 3.00224 13.1306 2.99227 0 20.2066 0.656947 4.71364 0.0391474 0 8.26282 2.45438 0.024292 0 2.00715 2.47504
172 250.00 1019.61 0.153855 40.0079 2.9678 13.1201 2.97929 0 20.2412 0.664371 4.65407 0.0386434 0 8.22579 2.46254 0.0244169 0 2.09172 2.52214
173 250.00 1018.61 0.152027 39.9794 2.93392 13.1088 2.96642 0 20.274 0.67157 4.59469 0.0381317 0 8.18921 2.47052 0.0245397 0 2.17939 2.56935
174 250.00 1017.61 0.150242 39.9496 2.90059 13.0966 2.95366 0 20.3049 0.67854 4.53551 0.0376133 0 8.15306 2.47831 0.0246604 0 2.27026 2.61667
175 250.00 1016.61 0.148498 39.9183 2.8678 13.0837 2.94099 0 20.3338 0.685281 4.47653 0.0370893 0 8.11734 2.4859 0.0247789 0 2.36445 2.66407
176 250.00 1015.61 0.146794 39.8856 2.83553 13.0699 2.92841 0 20.3606 0.691792 4.41775 0.0365606 0 8.082 2.49333 0.0248955 0 2.46205 2.71154
177 250.00 1014.61 0.145130 39.8514 2.80377 13.0554 2.91592 0 20.3853 0.69807 4.3592 0.036028 0 8.04704 2.50057 0.02501 0 2.56321 2.75906
178 250.00 1013.61 0.143504 39.8156 2.77251 13.04 2.90352 0 20.408 0.704115 4.30088 0.0354924 0 8.01245 2.50762 0.0251224 0 2.66806 2.80664
179 250.00 1012.61 0.141915 39.7782 2.74173 13.0238 2.89121 0 20.4285 0.709925 4.2428 0.0349545 0 7.97822 2.51447 0.0252326 0 2.77672 2.85426
180 250.00 1011.61 0.140362 39.7392 2.71144 13.0067 2.87898 0 20.4468 0.715499 4.18498 0.034415 0 7.94433 2.52113 0.0253407 0 2.88932 2.9019
181 250.00 1010.61 0.138845 39.6984 2.68161 12.9887 2.86683 0 20.463 0.720838 4.12741 0.0338748 0 7.91076 2.52759 0.0254465 0 3.00601 2.94955
182 250.00 1009.61 0.137363 39.6558 2.65223 12.9699 2.85475 0 20.4768 0.72594 4.07012 0.0333343 0 7.87749 2.53385 0.0255502 0 3.12693 2.99719
183 250.00 1008.61 0.135914 39.6115 2.62329 12.9502 2.84274 0 20.4885 0.730806 4.01309 0.0327943 0 7.84451 2.53991 0.0256517 0 3.25222 3.0448
184 250.00 1007.61 0.134500 39.5653 2.59478 12.9297 2.83079 0 20.4977 0.735435 3.95634 0.0322553 0 7.81179 2.54576 0.025751 0 3.38203 3.09237
185 250.00 1006.61 0.133118 39.5171 2.56668 12.9082 2.81889 0 20.5047 0.739827 3.89987 0.0317177 0 7.77932 2.55141 0.025848 0 3.51652 3.13987
186 250.00 1005.61 0.131769 39.467 2.53898 12.8859 2.80705 0 20.5092 0.743983 3.84368 0.0311822 0 7.74708 2.55685 0.0259428 0 3.65583 3.1873
187 250.00 1004.61 0.130451 39.4148 2.51167 12.8627 2.79525 0 20.5113 0.747903 3.78779 0.030649 0 7.71504 2.56207 0.0260353 0 3.80013 3.23462
188 250.00 1003.61 0.129165 39.3606 2.48474 12.8385 2.78348 0 20.511 0.751587 3.73218 0.0301188 0 7.68319 2.56707 0.0261255 0 3.94959 3.28181
189 250.00 1002.61 0.127910 39.3042 2.45817 12.8134 2.77175 0 20.5082 0.755036 3.67688 0.0295917 0 7.65152 2.57186 0.0262134 0 4.10437 3.32886
190 250.00 1001.61 0.126685 39.2456 2.43195 12.7873 2.76004 0 20.5029 0.75825 3.62187 0.0290683 0 7.61999 2.57642 0.026299 0 4.26463 3.37574
191 250.00 1000.61 0.125491 39.1846 2.40608 12.7603 2.74835 0 20.495 0.76123 3.56716 0.0285487 0 7.58859 2.58076 0.0263821 0 4.43056 3.42242
192 250.00 999.61 0.124325 39.1214 2.38053 12.7323 2.73668 0 20.4845 0.763976 3.51276 0.0280333 0 7.5573 2.58486 0.0264629 0 4.60232 3.46888
193 250.00 998.61 0.123189 39.0557 2.3553 12.7034 2.725 0 20.4714 0.766491 3.45866 0.0275224 0 7.52609 2.58873 0.0265412 0 4.7801 3.51511
194 250.00 997.61 0.122082 38.9875 2.33038 12.6734 2.71333 0 20.4556 0.768773 3.40487 0.0270161 0 7.49496 2.59236 0.026617 0 4.96407 3.56106
195 250.00 996.61 0.121003 38.9168 2.30575 12.6424 2.70164 0 20.4372 0.770825 3.35139 0.0265148 0 7.46387 2.59574 0.0266903 0 5.1544 3.60671
196 250.00 995.61 0.119952 38.8435 2.28141 12.6104 2.68994 0 20.4161 0.772647 3.29822 0.0260185 0 7.43281 2.59887 0.0267611 0 5.3513 3.65205
197 250.00 994.61 0.118929 38.7675 2.25735 12.5773 2.67822 0 20.3923 0.77424 3.24537 0.0255275 0 7.40175 2.60175 0.0268292 0 5.55492 3.69703
198 250.00 993.61 0.020177 16.1063 2.53249 4.33906 2.90811 0 12.9581 0.326637 1.84307 0.0107696 0 3.59577 0.836814 0.00843379 0 32.7428 21.7917
199 250.00 992.61 0.215013 40.8184 2.18983 13.285 2.64114 0 21.0941 0.820054 3.2833 0.0259424 0 7.72494 2.77368 0.0286975 0 3.25537 2.05951
200 250.00 991.61 0.116019 38.5223 2.18675 12.4717 2.64265 0 20.3026 0.777587 3.08888 0.0240956 0 7.30826 2.6089 0.0270184 0 6.20937 3.82982
201 250.00 990.61 0.115105 38.4348 2.16368 12.4343 2.63077 0 20.2676 0.778277 3.03729 0.0236268 0 7.27704 2.61071 0.0270757 0 6.44174 3.87311
202 250.00 989.61 0.114216 38.3442 2.14084 12.3957 2.61883 0 20.2297 0.778748 2.98602 0.023164 0 7.24569 2.61224 0.0271302 0 6.68178 3.91594
203 250.00 988.61 0.113353 38.2506 2.11823 12.3559 2.60684 0 20.189 0.778998 2.93507 0.0227071 0 7.21423 2.61349 0.0271819 0 6.92958 3.95824
204 250.00 987.61 0.112516 38.1537 2.09583 12.3149 2.59479 0 20.1454 0.77903 2.88444 0.0222562 0 7.18264 2.61444 0.0272306 0 7.18533 3.99999
205 250.00 986.61 0.111703 38.0536 2.07363 12.2728 2.58266 0 20.0989 0.778844 2.83414 0.0218114 0 7.1509 2.6151 0.0272763 0 7.44918 4.04118
206 250.00 985.61 0.110916 37.9502 2.05163 12.2295 2.57047 0 20.0495 0.778444 2.78417 0.0213727 0 7.11898 2.61545 0.0273191 0 7.72128 4.08176
207 250.00 984.61 0.110153 37.8434 2.02983 12.1849 2.55819 0 19.9972 0.77783 2.73453 0.0209401 0 7.08687 2.61549 0.0273587 0 8.00178 4.12173
208 250.00 983.61 0.109219 37.7265 2.01173 12.1444 2.54999 0 19.9168 0.774919 2.68155 0.0204572 0 7.05672 2.61629 0.0274062 0 8.30494 4.16838
209 250.00 982.61 0.108897 37.6266 1.98329 12.0868 2.52933 0 19.9097 0.778102 2.63995 0.0201487 0 7.02007 2.61355 0.027417 0 8.57295 4.19211
210 250.00 981.61 0.108009 37.5021 1.96554 12.0437 2.52089 0 19.8229 0.774733 2.58761 0.0196795 0 6.9892 2.61373 0.0274586 0 8.89485 4.23764
211 250.00 980.61 0.107341 37.3812 1.94447 11.9941 2.50828 0 19.7589 0.77329 2.53932 0.0192718 0 6.95615 2.61249 0.0274855 0 9.21009 4.27488
212 250.00 979.61 0.106695 37.2567 1.92357 11.9432 2.49559 0 19.6922 0.771646 2.49138 0.0188702 0 6.92283 2.61092 0.0275089 0 9.53426 4.31139
213 250.00 978.61 0.106072 37.1285 1.90284 11.891 2.48281 0 19.6225 0.769804 2.44378 0.0184749 0 6.88921 2.609 0.027529 0 9.8674 4.34714
214 250.00 977.61 0.105471 36.9965 1.88229 11.8375 2.46995 0 19.55 0.767767 2.39655 0.0180857 0 6.8553 2.60675 0.0275457 0 10.2096 4.38213
215 250.00 976.61 0.104892 36.8608 1.8619 11.7827 2.457 0 19.4747 0.765539 2.34967 0.0177028 0 6.82107 2.60414 0.0275588 0 10.5608 4.41634
216 250.00 975.61 0.104334 36.7214 1.84168 11.7266 2.44397 0 19.3966 0.763122 2.30316 0.0173261 0 6.78651 2.60118 0.0275684 0 10.9211 4.44975
217 250.00 974.61 0.103796 36.5781 1.82163 11.6692 2.43086 0 19.3158 0.76052 2.25702 0.0169556 0 6.75163 2.59787 0.0275745 0 11.2905 4.48236
218 250.00 973.61 0.103278 36.431 1.80175 11.6105 2.41767 0 19.2323 0.757737 2.21126 0.0165913 0 6.7164 2.5942 0.0275769 0 11.6689 4.51416
219 250.00 972.61 0.102780 36.2802 1.78204 11.5504 2.40441 0 19.1461 0.754777 2.16588 0.0162331 0 6.68082 2.59017 0.0275757 0 12.0563 4.54514
220 250.00 971.61 0.102301 36.1255 1.7625 11.489 2.39109 0 19.0573 0.751644 2.12089 0.0158811 0 6.64489 2.58578 0.0275709 0 12.4526 4.5753
221 250.00 970.61 0.101841 35.967 1.74313 11.4264 2.3777 0 18.966 0.748343 2.0763 0.0155352 0 6.6086 2.58102 0.0275623 0 12.8577 4.60464
222 250.00 969.61 0.101399 35.8048 1.72395 11.3625 2.36425 0 18.8722 0.744877 2.03212 0.0151953 0 6.57195 2.5759 0.02755 0 13.2716 4.63315
223 250.00 968.61 0.100974 35.6389 1.70494 11.2973 2.35076 0 18.7759 0.741252 1.98834 0.0148616 0 6.53494 2.57041 0.027534 0 13.694 4.66085
224 250.00 967.61 0.100567 35.4692 1.68611 11.2308 2.33722 0 18.6774 0.737473 1.94499 0.0145339 0 6.49757 2.56456 0.0275142 0 14.1249 4.68772
225 250.00 966.61 0.100018 35.284 1.67052 11.167 2.32724 0 18.5539 0.731856 1.89916 0.0141791 0 6.45853 2.55918 0.0274999 0 14.5858 4.72114
226 250.00 965.61 0.099957 35.1316 1.646 11.0907 2.30654 0 18.4967 0.731196 1.86253 0.0139294 0 6.42331 2.55091 0.0274535 0 14.9875 4.73162
227 250.00 964.61 0.099441 34.9386 1.63076 11.0242 2.29643 0 18.3684 0.72526 1.81751 0.0135868 0 6.38333 2.54483 0.0274323 0 15.466 4.76352
228 250.00 963.61 0.099097 34.7548 1.61269 10.9531 2.28279 0 18.2613 0.720915 1.77591 0.013283 0 6.34456 2.53754 0.0273975 0 15.9286 4.78721
229 250.00 962.61 0.098767 34.5676 1.59483 10.8808 2.26915 0 18.1522 0.716442 1.73477 0.0129851 0 6.30545 2.52989 0.027359 0 16.3984 4.81012
230 250.00 961.61 0.098451 34.3771 1.57716 10.8074 2.25551 0 18.0413 0.711848 1.69409 0.0126931 0 6.26603 2.5219 0.0273169 0 16.8754 4.83227
231 250.00 960.61 0.098148 34.1835 1.5597 10.733 2.24188 0 17.9287 0.707137 1.65388 0.0124069 0 6.2263 2.51357 0.027271 0 17.359 4.85367
232 250.00 959.61 0.097858 33.9868 1.54245 10.6576 2.22826 0 17.8144 0.702315 1.61414 0.0121264 0 6.18628 2.5049 0.0272216 0 17.8492 4.87435
233 250.00 958.61 0.097581 33.7871 1.52541 10.5812 2.21467 0 17.6986 0.697389 1.5749 0.0118517 0 6.14597 2.4959 0.0271687 0 18.3455 4.8943
234 250.00 957.61 0.097316 33.5847 1.50859 10.504 2.20111 0 17.5813 0.692364 1.53614 0.0115826 0 6.1054 2.48658 0.0271122 0 18.8476 4.91355
235 250.00 956.61 0.097062 33.3795 1.49197 10.4259 2.18759 0 17.4627 0.687247 1.49789 0.0113192 0 6.06458 2.47695 0.0270523 0 19.3551 4.93211
236 250.00 955.61 0.096820 33.1718 1.47558 10.347 2.17412 0 17.3428 0.682043 1.46014 0.0110614 0 6.02353 2.46702 0.0269891 0 19.8678 4.95
237 250.00 954.61 0.096588 32.9617 1.45941 10.2674 2.16069 0 17.2218 0.676758 1.42289 0.0108091 0 5.98227 2.45679 0.0269225 0 20.3853 4.96723
238 250.00 953.61 0.096367 32.7493 1.44345 10.1871 2.14733 0 17.0998 0.671398 1.38616 0.0105622 0 5.94082 2.44628 0.0268528 0 20.9072 4.98383
239 250.00 952.61 0.096020 32.5186 1.43041 10.1088 2.1371 0 16.9556 0.664583 1.34754 0.0102991 0 5.89523 2.43615 0.0267879 0 21.462 5.0068
240 250.00 951.61 0.096088 32.3352 1.40953 10.0221 2.1178 0 16.8745 0.661895 1.31672 0.0101064 0 5.86165 2.42377 0.0266955 0 21.9319 5.00812
241 250.00 950.61 0.095761 32.1 1.39692 9.94248 2.10763 0 16.7283 0.654928 1.2791 0.00985397 0 5.81552 2.41314 0.0266252 0 22.4956 5.02992
242 250.00 949.61 0.095446 31.863 1.38448 9.86242 2.09751 0 16.5822 0.648003 1.24216 0.00960858 0 5.769 2.40222 0.0265513 0 23.0619 5.05102
243 250.00 948.61 0.095533 31.6763 1.3644 9.7747 2.07866 0 16.4985 0.645032 1.21271 0.00942775 0 5.73619 2.38919 0.0264509 0 23.5376 5.0508
244 250.00 947.61 0.095236 31.4357 1.35239 9.69366 2.06863 0 16.3508 0.63799 1.1768 0.00919262 0 5.68925 2.37783 0.0263722 0 24.1106 5.0708
245 250.00 946.61 0.095077 31.2116 1.33799 9.61004 2.0558 0 16.2241 0.632266 1.14376 0.00898228 0 5.64705 2.36564 0.0262826 0 24.6531 5.08334
246 250.00 945.61 0.094926 30.9865 1.32381 9.52618 2.04307 0 16.0971 0.626511 1.11126 0.00877686 0 5.60482 2.35325 0.0261907 0 25.1972 5.09536
247 250.00 944.61 0.094783 30.7605 1.30985 9.44212 2.03043 0 15.9699 0.620731 1.0793 0.00857629 0 5.5626 2.34067 0.0260964 0 25.7424 5.10688
248 250.00 943.61 0.170819 51.7963 1.05976 8.56752 1.71003 0 10.4331 0.307241 0.775886 0.00418425 0 5.24658 2.13042 0.0239297 0 15.1057 2.83927
249 250.00 942.61 0.176061 52.167 1.02887 8.40973 1.67974 0 10.1194 0.294536 0.735622 0.00395402 0 5.17252 2.09993 0.0238225 0 15.5049 2.75991
250 250.00 941.61 0.176433 51.7 1.00877 8.29927 1.66442 0 10.0009 0.292137 0.705991 0.00386625 0 5.12153 2.08117 0.0238497 0 16.3393 2.75886
251 250.00 940.61 0.176672 51.2061 0.989318 8.18638 1.64956 0 9.88484 0.289844 0.676758 0.00378195 0 5.06905 2.06168 0.0238691 0 17.1994 2.7595
252 250.00 939.61 0.176780 50.6868 0.97051 8.0713 1.63514 0 9.77128 0.287655 0.647946 0.003701 0 5.0152 2.04149 0.0238802 0 18.0833 2.76182
253 250.00 938.61 0.176766 50.1442 0.952327 7.95431 1.62116 0 9.66009 0.285563 0.619578 0.00362326 0 4.9601 2.02065 0.0238829 0 18.9888 2.76573
254 250.00 937.61 0.176638 49.5804 0.934742 7.83571 1.60757 0 9.55113 0.283562 0.591673 0.00354857 0 4.90389 1.99921 0.023877 0 19.9135 2.77111
255 250.00 936.61 0.176409 48.9978 0.917726 7.7158 1.59435 0 9.44425 0.281642 0.56425 0.00347673 0 4.84671 1.97724 0.0238626 0 20.855 2.77782
256 250.00 935.61 0.176091 48.3989 0.901248 7.5949 1.58147 0 9.33929 0.279795 0.537324 0.00340758 0 4.78872 1.95481 0.0238398 0 21.8107 2.78569
257 250.00 934.61 0.175699 47.786 0.885278 7.4733 1.56888 0 9.23611 0.278011 0.510913 0.00334092 0 4.73007 1.93196 0.0238089 0 22.7778 2.79455
258 250.00 933.61 0.175245 47.1616 0.869786 7.3513 1.55656 0 9.13455 0.276282 0.485031 0.0032766 0 4.67091 1.90877 0.0237699 0 23.754 2.80423
259 250.00 932.61 0.174742 46.528 0.854745 7.22918 1.54447 0 9.03451 0.2746 0.459688 0.00321446 0 4.6114 1.8853 0.0237234 0 24.7366 2.81456
260 250.00 931.61 0.174200 45.8873 0.84013 7.10719 1.53259 0 8.93589 0.272958 0.434897 0.00315435 0 4.55168 1.86161 0.0236695 0 25.7235 2.8254
261 250.00 930.61 0.173631 45.2417 0.825915 6.98557 1.52091 0 8.83862 0.27135 0.410666 0.00309617 0 4.49187 1.83775 0.0236087 0 26.7123 2.83661
262 250.00 929.61 0.173042 44.593 0.812081 6.86454 1.50939 0 8.74263 0.269771 0.387003 0.00303979 0 4.43212 1.81379 0.0235414 0 27.701 2.84806
263 250.00 928.61 0.172443 43.943 0.798608 6.7443 1.49802 0 8.6479 0.268218 0.363913 0.00298512 0 4.37254 1.78977 0.0234679 0 28.6876 2.85963
264 250.00 927.61 0.171839 43.2932 0.785478 6.62502 1.48679 0 8.55439 0.266687 0.341399 0.00293207 0 4.31325 1.76573 0.0233887 0 29.6705 2.87124
265 250.00 926.61 0.171238 42.6451 0.772676 6.50687 1.47569 0 8.46212 0.265177 0.319465 0.00288058 0 4.25435 1.74172 0.0233041 0 30.6478 2.88279
266 250.00 925.61 0.170643 42 0.760186 6.38997 1.4647 0 8.37108 0.263685 0.29811 0.00283057 0 4.19595 1.71778 0.0232145 0 31.6183 2.8942
267 250.00 924.61 0.198436 42.7952 0.473758 6.39457 0.995735 0 12.0186 0.619993 0.178131 0.00624673 0 4.13051 1.74375 0.024067 0 28.1292 2.49026
