Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),chromite,hercynite,magnetite,spinel,ulvospinel
53,1138.61,0.250,-10.004,0.0076,4.5014,0.0000,4.3304,14.6230,13.7249,33.7292,25.1357,0.0000,8.4568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.079,-0.056,0.016,0.002,0.007,0.439024,-0.131373,0.170029,0.415098,0.107223
54,1137.61,0.250,-10.016,0.0042,4.5049,0.0000,4.4542,14.4898,13.8272,33.5040,25.3496,0.0000,8.3752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.031,0.009,0.001,0.004,0.436609,-0.130104,0.171499,0.411578,0.110418
55,1136.61,0.250,-10.028,0.0041,4.5082,0.0000,4.5822,14.3568,13.9297,33.2712,25.5651,0.0000,8.2949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.031,0.009,0.001,0.004,0.434084,-0.128896,0.172974,0.408115,0.113724
56,1135.61,0.250,-10.041,0.0041,4.5115,0.0000,4.7146,14.2238,14.0327,33.0304,25.7825,0.0000,8.2161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.431445,-0.127753,0.174455,0.404707,0.117146
57,1134.61,0.250,-10.053,0.0041,4.5147,0.0000,4.8517,14.0906,14.1359,32.7812,26.0020,0.0000,8.1386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.428687,-0.126679,0.175943,0.401356,0.120693
58,1133.61,0.250,-10.065,0.0041,4.5178,0.0000,4.9938,13.9569,14.2396,32.5233,26.2238,0.0000,8.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.425805,-0.125675,0.177438,0.398061,0.124371
59,1132.61,0.250,-10.077,0.0020,4.5179,0.0000,4.9938,13.9569,14.2396,32.5233,26.2238,0.0000,8.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.020,-0.015,0.004,0.000,0.002,0.425805,-0.125675,0.177438,0.398061,0.124371
60,1131.61,0.250,-10.090,0.0063,4.5239,0.0000,5.2944,13.6878,14.4483,31.9794,26.6755,0.0000,7.9145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.065,-0.046,0.013,0.001,0.006,0.419643,-0.123903,0.180450,0.391648,0.132161
61,1130.61,0.250,-10.102,0.0042,4.5268,0.0000,5.4536,13.5517,14.5534,31.6926,26.9062,0.0000,7.8424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.042,-0.030,0.009,0.001,0.004,0.416354,-0.123137,0.181970,0.388522,0.136291
62,1129.61,0.250,-10.115,0.0042,4.5297,0.0000,5.6194,13.4143,14.6591,31.3950,27.1406,0.0000,7.7716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.042,-0.030,0.009,0.001,0.004,0.412913,-0.122459,0.183501,0.385453,0.140593
63,1128.61,0.250,-10.127,0.0042,4.5324,0.0000,5.7923,13.2753,14.7654,31.0857,27.3791,0.0000,7.7021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.409310,-0.121875,0.185042,0.382441,0.145083
64,1127.61,0.250,-10.139,0.0038,4.5423,0.0000,6.3541,12.7788,15.1209,30.1150,28.1700,0.0000,7.4612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.039,-0.027,0.008,0.001,0.004,0.398121,-0.120139,0.190258,0.371968,0.159794
65,1126.61,0.250,-10.152,0.0054,4.5425,0.0000,6.1979,12.8366,14.9998,30.4722,28.0169,0.0000,7.4765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.054,-0.038,0.011,0.001,0.005,0.402679,-0.119717,0.188657,0.372579,0.155802
66,1125.61,0.250,-10.164,0.0040,4.5458,0.0000,6.3743,12.6652,15.1003,30.1981,28.2576,0.0000,7.4045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.040,-0.028,0.008,0.001,0.004,0.399575,-0.119657,0.190168,0.369467,0.160446
67,1124.61,0.250,-10.177,0.0040,4.5490,0.0000,6.5580,12.4937,15.2010,29.9110,28.5024,0.0000,7.3339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.040,-0.028,0.008,0.001,0.004,0.396288,-0.119673,0.191683,0.366420,0.165281
68,1123.61,0.250,-10.189,0.0041,4.5519,0.0000,6.7597,12.3287,15.3056,29.5796,28.7604,0.0000,7.2660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.041,-0.029,0.009,0.001,0.004,0.392387,-0.119688,0.193243,0.363479,0.170579
69,1122.61,0.250,-10.202,0.0043,4.5544,0.0000,6.9823,12.1687,15.4144,29.2001,29.0339,0.0000,7.2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.387821,-0.119729,0.194852,0.360647,0.176408
70,1121.61,0.250,-10.214,0.0043,4.5569,0.0000,7.2155,12.0055,15.5234,28.8044,29.3144,0.0000,7.1367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.383031,-0.119902,0.196469,0.357879,0.182523
71,1120.61,0.250,-10.227,0.0043,4.5593,0.0000,7.4603,11.8387,15.6326,28.3916,29.6027,0.0000,7.0741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.378003,-0.120216,0.198092,0.355174,0.188947
72,1119.61,0.250,-10.240,0.0043,4.5616,0.0000,7.7176,11.6678,15.7417,27.9606,29.8995,0.0000,7.0128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.372724,-0.120680,0.199722,0.352531,0.195703
73,1118.61,0.250,-10.252,0.0044,4.5639,0.0000,7.9883,11.4922,15.8507,27.5102,30.2057,0.0000,6.9529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.009,0.001,0.004,0.367177,-0.121304,0.201355,0.349952,0.202820
74,1117.61,0.250,-10.265,0.0044,4.5660,0.0000,8.2735,11.3116,15.9593,27.0391,30.5223,0.0000,6.8941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.044,-0.031,0.009,0.001,0.004,0.361345,-0.122097,0.202990,0.347434,0.210327
75,1116.61,0.250,-10.277,0.0044,4.5681,0.0000,8.5744,11.1253,16.0673,26.5462,30.8501,0.0000,6.8367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.044,-0.031,0.009,0.001,0.004,0.355211,-0.123070,0.204625,0.344979,0.218256
76,1115.61,0.250,-10.290,0.0045,4.5701,0.0000,8.8923,10.9327,16.1743,26.0299,31.1904,0.0000,6.7805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.044,-0.031,0.010,0.001,0.004,0.348755,-0.124235,0.206255,0.342586,0.226639
77,1114.61,0.250,-10.303,0.0046,4.5720,0.0000,9.2283,10.7333,16.2799,25.4890,31.5441,0.0000,6.7254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.045,-0.031,0.010,0.001,0.004,0.341959,-0.125602,0.207876,0.340253,0.235514
78,1113.61,0.250,-10.315,0.0046,4.5739,0.0000,9.5838,10.5265,16.3836,24.9220,31.9125,0.0000,6.6715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.045,-0.032,0.010,0.001,0.004,0.334802,-0.127181,0.209481,0.337981,0.244916
79,1112.61,0.250,-10.328,0.0047,4.5756,0.0000,9.9601,10.3119,16.4847,24.3278,32.2967,0.0000,6.6188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.046,-0.032,0.010,0.001,0.005,0.327268,-0.128984,0.211064,0.335769,0.254883
80,1111.61,0.250,-10.341,0.0048,4.5772,0.0000,10.3585,10.0889,16.5825,23.7051,32.6979,0.0000,6.5671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.047,-0.033,0.010,0.001,0.005,0.319338,-0.131016,0.212614,0.333614,0.265450
81,1110.61,0.250,-10.354,0.0049,4.5788,0.0000,10.7801,9.8573,16.6761,23.0531,33.1170,0.0000,6.5164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.047,-0.033,0.010,0.001,0.005,0.311000,-0.133284,0.214121,0.331514,0.276649
82,1109.61,0.250,-10.366,0.0050,4.5802,0.0000,11.2256,9.6168,16.7645,22.3714,33.5550,0.0000,6.4667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.048,-0.034,0.011,0.001,0.005,0.302247,-0.135789,0.215571,0.329467,0.288505
83,1108.61,0.250,-10.379,0.0051,4.5816,0.0000,11.6956,9.3676,16.8464,21.6602,34.0124,0.0000,6.4178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049,-0.034,0.011,0.001,0.005,0.293076,-0.138526,0.216948,0.327468,0.301034
84,1107.61,0.250,-10.392,0.0053,4.5829,0.0000,12.1899,9.1102,16.9206,20.9203,34.4893,0.0000,6.3698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.051,-0.035,0.011,0.001,0.005,0.283498,-0.141483,0.218237,0.325512,0.314236
85,1106.61,0.250,-10.405,0.0054,4.5840,0.0000,12.7078,8.8451,16.9858,20.1537,34.9852,0.0000,6.3224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.052,-0.036,0.012,0.001,0.005,0.273533,-0.144639,0.219418,0.323593,0.328095
86,1105.61,0.250,-10.418,0.0056,4.5851,0.0000,13.2476,8.5738,17.0407,19.3631,35.4993,0.0000,6.2756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.054,-0.037,0.012,0.001,0.005,0.263217,-0.147966,0.220474,0.321703,0.342572
87,1104.61,0.250,-10.430,0.0058,4.5861,0.0000,13.8069,8.2977,17.0841,18.5524,36.0297,0.0000,6.2292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.056,-0.039,0.012,0.001,0.006,0.252598,-0.151424,0.221388,0.319834,0.357604
88,1103.61,0.250,-10.443,0.0061,4.5870,0.0000,14.3825,8.0188,17.1151,17.7265,36.5739,0.0000,6.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.058,-0.040,0.013,0.001,0.006,0.241739,-0.154966,0.222144,0.317976,0.373106
89,1102.61,0.250,-10.456,0.0063,4.5878,0.0000,14.9702,7.7394,17.1331,16.8910,37.1290,0.0000,6.1372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.060,-0.042,0.013,0.001,0.006,0.230713,-0.158540,0.222733,0.316120,0.388973
90,1101.61,0.250,-10.469,0.0066,4.5885,0.0000,15.5658,7.4617,17.1380,16.0517,37.6915,0.0000,6.0914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.063,-0.043,0.014,0.001,0.006,0.219595,-0.162090,0.223149,0.314258,0.405088
91,1100.61,0.250,-10.482,0.0070,4.5891,0.0000,16.1645,7.1881,17.1299,15.2144,38.2576,0.0000,6.0456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.066,-0.045,0.015,0.002,0.007,0.208466,-0.165565,0.223392,0.312381,0.421326
92,1099.61,0.250,-10.495,0.0073,4.5897,0.0000,16.7619,6.9204,17.1095,14.3846,38.8240,0.0000,5.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.069,-0.048,0.016,0.002,0.007,0.197398,-0.168916,0.223468,0.310482,0.437568
93,1098.61,0.250,-10.508,0.0077,4.5903,0.0000,17.3541,6.6606,17.0776,13.5670,39.3872,0.0000,5.9536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.072,-0.050,0.016,0.002,0.007,0.186457,-0.172103,0.223385,0.308557,0.453703
94,1097.61,0.250,-10.521,0.0081,4.5907,0.0000,17.9375,6.4097,17.0355,12.7655,39.9445,0.0000,5.9073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.076,-0.052,0.017,0.002,0.008,0.175697,-0.175095,0.223158,0.306602,0.469638
95,1096.61,0.250,-10.534,0.0085,4.5912,0.0000,18.5112,6.1682,16.9842,11.9806,40.4952,0.0000,5.8606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.080,-0.055,0.018,0.002,0.008,0.165127,-0.177879,0.222800,0.304608,0.485344
96,1095.61,0.250,-10.547,0.0090,4.5916,0.0000,19.0709,5.9374,16.9252,11.2175,41.0353,0.0000,5.8137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.084,-0.058,0.019,0.002,0.008,0.154820,-0.180430,0.222329,0.302584,0.500697
97,1094.61,0.250,-10.560,0.0095,4.5920,0.0000,19.6152,5.7175,16.8599,10.4770,41.5639,0.0000,5.7666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.088,-0.061,0.020,0.002,0.009,0.144789,-0.182743,0.221761,0.300526,0.515666
98,1093.61,0.250,-10.573,0.0100,4.5924,0.0000,20.1434,5.5084,16.7893,9.7597,42.0799,0.0000,5.7193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.093,-0.064,0.021,0.002,0.009,0.135047,-0.184817,0.221112,0.298437,0.530220
99,1092.61,0.250,-10.586,0.0105,4.5928,0.0000,20.6546,5.3101,16.7147,9.0660,42.5828,0.0000,5.6718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.098,-0.067,0.022,0.002,0.010,0.125601,-0.186656,0.220398,0.296319,0.544339
100,1091.61,0.250,-10.599,0.0111,4.5932,0.0000,21.1488,5.1221,16.6370,8.3957,43.0723,0.0000,5.6241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.102,-0.070,0.023,0.002,0.010,0.116450,-0.188267,0.219630,0.294171,0.558015
101,1090.61,0.250,-10.612,0.0116,4.5935,0.0000,21.6259,4.9441,16.5572,7.7483,43.5482,0.0000,5.5763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.107,-0.074,0.025,0.003,0.011,0.107592,-0.189658,0.218823,0.291998,0.571245
102,1089.61,0.250,-10.625,0.0122,4.5939,0.0000,22.0860,4.7756,16.4761,7.1234,44.0106,0.0000,5.5283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.113,-0.077,0.026,0.003,0.011,0.099022,-0.190841,0.217987,0.289800,0.584033
103,1088.61,0.250,-10.639,0.0128,4.5943,0.0000,22.5295,4.6161,16.3942,6.5202,44.4597,0.0000,5.4802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.118,-0.081,0.027,0.003,0.012,0.090732,-0.191825,0.217131,0.287579,0.596384
104,1087.61,0.250,-10.652,0.0134,4.5947,0.0000,22.9568,4.4652,16.3123,5.9380,44.8956,0.0000,5.4320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.123,-0.085,0.028,0.003,0.013,0.082713,-0.192622,0.216264,0.285338,0.608307
105,1086.61,0.250,-10.665,0.0140,4.5952,0.0000,23.3684,4.3223,16.2309,5.3760,45.3187,0.0000,5.3838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.129,-0.088,0.030,0.003,0.013,0.074958,-0.193243,0.215393,0.283079,0.619813
106,1085.61,0.250,-10.678,0.0146,4.5956,0.0000,23.7646,4.1869,16.1503,4.8335,45.7293,0.0000,5.3355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.134,-0.092,0.031,0.003,0.014,0.067456,-0.193697,0.214525,0.280802,0.630914
107,1084.61,0.250,-10.691,0.0152,4.5961,0.0000,24.1459,4.0587,16.0710,4.3096,46.1277,0.0000,5.2871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.140,-0.096,0.032,0.003,0.014,0.060200,-0.193996,0.213665,0.278510,0.641621
108,1083.61,0.250,-10.705,0.0159,4.5966,0.0000,24.5129,3.9372,15.9932,3.8038,46.5142,0.0000,5.2387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.145,-0.100,0.034,0.003,0.015,0.053182,-0.194148,0.212818,0.276203,0.651945
109,1082.61,0.250,-10.718,0.0165,4.5971,0.0000,24.8659,3.8219,15.9174,3.3154,46.8891,0.0000,5.1903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.151,-0.104,0.035,0.004,0.015,0.046392,-0.194162,0.211990,0.273883,0.661896
110,1081.61,0.250,-10.731,0.0172,4.5976,0.0000,25.2052,3.7126,15.8438,2.8438,47.2527,0.0000,5.1418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.157,-0.108,0.036,0.004,0.016,0.039826,-0.194046,0.211184,0.271551,0.671485
111,1080.61,0.250,-10.745,0.0179,4.5981,0.0000,25.5313,3.6089,15.7726,2.3886,47.6052,0.0000,5.0934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.163,-0.112,0.038,0.004,0.017,0.033478,-0.193807,0.210405,0.269208,0.680717
112,1079.61,0.250,-10.758,0.0187,4.5987,0.0000,25.8441,3.5106,15.7043,1.9495,47.9467,0.0000,5.0449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.170,-0.117,0.039,0.004,0.018,0.027345,-0.193450,0.209657,0.266853,0.689595
113,1078.61,0.250,-10.771,0.0196,4.5993,0.0000,26.1436,3.4173,15.6392,1.5267,48.2769,0.0000,4.9963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.178,-0.122,0.041,0.004,0.018,0.021431,-0.192977,0.208946,0.264484,0.698115
114,1077.61,0.250,-10.785,0.0207,4.6000,0.0000,26.4288,3.3292,15.5781,1.1209,48.5954,0.0000,4.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.188,-0.129,0.044,0.005,0.019,0.015746,-0.192386,0.208284,0.262100,0.706256
115,1076.61,0.250,-10.798,0.0224,4.6007,0.0000,26.6976,3.2463,15.5226,0.7348,48.9002,0.0000,4.8986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.203,-0.139,0.047,0.005,0.021,0.010330,-0.191661,0.207691,0.259690,0.713951
116,1075.61,0.250,-10.811,0.0259,4.6016,0.0000,26.9413,3.1702,15.4772,0.3779,49.1848,0.0000,4.8486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.234,-0.161,0.054,0.006,0.024,0.005316,-0.190742,0.207228,0.257223,0.720975
117,1074.61,0.250,-10.825,0.0378,4.6029,0.0000,27.1184,3.1085,15.4638,0.0974,49.4170,0.0000,4.7949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.341,-0.234,0.079,0.008,0.035,0.001371,-0.189314,0.207191,0.254545,0.726208
118,1073.61,0.250,-10.838,0.0679,4.6052,0.0000,27.1345,3.0786,15.5324,0.0000,49.5235,0.0000,4.7311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.612,-0.420,0.142,0.015,0.063,0.000000,-0.186675,0.208244,0.251320,0.727111
119,1072.61,0.250,-10.852,0.0819,4.6082,0.0000,27.0648,3.0653,15.6455,0.0000,49.5617,0.0000,4.6627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.737,-0.506,0.172,0.018,0.076,0.000000,-0.183436,0.209893,0.247842,0.725700
120,1071.61,0.250,-10.865,0.0788,4.6110,0.0000,26.9951,3.0523,15.7593,0.0000,49.5979,0.0000,4.5955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.708,-0.486,0.165,0.017,0.074,0.000000,-0.180251,0.211550,0.244424,0.724278
121,1070.61,0.250,-10.879,0.0759,4.6139,0.0000,26.9252,3.0394,15.8736,0.0000,49.6322,0.0000,4.5296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.681,-0.467,0.159,0.016,0.071,0.000000,-0.177121,0.213215,0.241062,0.722843
122,1069.61,0.250,-10.892,0.0732,4.6167,0.0000,26.8552,3.0268,15.9886,0.0000,49.6646,0.0000,4.4648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.655,-0.449,0.153,0.016,0.068,0.000000,-0.174043,0.214889,0.237757,0.721397
123,1068.61,0.250,-10.906,0.0706,4.6195,0.0000,26.7851,3.0143,16.1043,0.0000,49.6952,0.0000,4.4011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.631,-0.433,0.148,0.015,0.066,0.000000,-0.171016,0.216571,0.234505,0.719939
124,1067.61,0.250,-10.919,0.0681,4.6222,0.0000,26.7148,3.0021,16.2206,0.0000,49.7241,0.0000,4.3385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.608,-0.417,0.142,0.015,0.063,0.000000,-0.168038,0.218263,0.231306,0.718469
125,1066.61,0.250,-10.933,0.0658,4.6250,0.0000,26.6443,2.9900,16.3375,0.0000,49.7512,0.0000,4.2770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.586,-0.402,0.137,0.014,0.061,0.000000,-0.165107,0.219963,0.228157,0.716987
126,1065.61,0.250,-10.947,0.0635,4.6276,0.0000,26.5737,2.9781,16.4552,0.0000,49.7765,0.0000,4.2165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.565,-0.387,0.133,0.014,0.059,0.000000,-0.162223,0.221673,0.225058,0.715493
127,1064.61,0.250,-10.960,0.0614,4.6303,0.0000,26.5029,2.9664,16.5736,0.0000,49.8002,0.0000,4.1570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.545,-0.374,0.128,0.013,0.057,0.000000,-0.159384,0.223393,0.222006,0.713986
128,1063.61,0.250,-10.974,0.0594,4.6329,0.0000,26.4318,2.9548,16.6927,0.0000,49.8222,0.0000,4.0985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.527,-0.361,0.124,0.013,0.055,0.000000,-0.156589,0.225122,0.219001,0.712466
129,1062.61,0.250,-10.988,0.0575,4.6355,0.0000,26.3606,2.9434,16.8125,0.0000,49.8427,0.0000,4.0409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.509,-0.349,0.120,0.012,0.053,0.000000,-0.153836,0.226862,0.216041,0.710933
130,1061.61,0.250,-11.001,0.0557,4.6381,0.0000,26.2891,2.9321,16.9331,0.0000,49.8615,0.0000,3.9842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.492,-0.337,0.116,0.012,0.052,0.000000,-0.151125,0.228612,0.213125,0.709387
131,1060.61,0.250,-11.015,0.0539,4.6406,0.0000,26.2174,2.9211,17.0544,0.0000,49.8787,0.0000,3.9284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.476,-0.326,0.112,0.012,0.050,0.000000,-0.148453,0.230373,0.210253,0.707828
132,1059.61,0.250,-11.029,0.0523,4.6431,0.0000,26.1454,2.9101,17.1765,0.0000,49.8945,0.0000,3.8735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.460,-0.315,0.109,0.011,0.048,0.000000,-0.145821,0.232144,0.207421,0.706256
133,1058.61,0.250,-11.043,0.0507,4.6456,0.0000,26.0732,2.8993,17.2994,0.0000,49.9087,0.0000,3.8194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.446,-0.305,0.105,0.011,0.047,0.000000,-0.143228,0.233927,0.204631,0.704670
